FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Account Description, FY2014 Adopted Budget , Amendments , FY2014 Amended Budget 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200621,POLICE PATROL,42006,Police Operational,52000004,BUDGET-CONTINGENCY            ," 622,047 ", -   ," 622,047 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200621,POLICE PATROL,42006,Police Operational,52049002,EMPLOYEE TUITION REIMBURSEMENT," 11,985 ", 634 ," 12,619 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200621,POLICE PATROL,42006,Police Operational,52280019,CHARGEBACK-VEHICLE MAINTENANCE," 1,038,859 ", -   ," 1,038,859 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200621,POLICE PATROL,42006,Police Operational,52280022,CHARGEBACK FUEL               ," 1,081,191 ", -   ," 1,081,191 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200621,POLICE PATROL,42006,Police Operational,52280023,CHARGEBACK FUEL CONTINGENCY   ," 170,908 ", -   ," 170,908 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200621,POLICE PATROL,42006,Police Operational,52340013,NONTARGET REPAIR LABOR        ," 36,237 "," 1,044 "," 37,281 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200621,POLICE PATROL,42006,Police Operational,53040019,NONTARGET REPAIR PARTS        ," 60,394 "," 1,054 "," 61,448 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200621,POLICE PATROL,42006,Police Operational,53160004,UNIFORMS & EQUIPMENT          ," 242,000 "," 58,141 "," 300,141 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200622,POLICE SPECIALIZED OPS,42006,Police Operational,52280019,CHARGEBACK-VEHICLE MAINTENANCE," 11,642 ", -   ," 11,642 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200622,POLICE SPECIALIZED OPS,42006,Police Operational,52280022,CHARGEBACK FUEL               , 339 , -   , 339 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51000004,BUDGET-VACANCY DISCOUNT       ," (25,687)", -   ," (25,687)"
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51000010,BUDGET-OTHER FRINGE BUDGET    ," 1,576 ", -   ," 1,576 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51000013,BUDGET-SALARY RESERVE         ," 10,000 ", -   ," 10,000 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51010001,SALARIES AND WAGES            ," 1,510,065 ", -   ," 1,510,065 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51010007,OVERTIME WAGES                ," 38,497 ", -   ," 38,497 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51010019,EMPLOYEE INCENTIVE            ," 19,045 ", -   ," 19,045 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51070001,HEALTH AND WELFARE INSURANCE  ," 236,496 ", -   ," 236,496 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51070004,RETIREMENT PENSION CONTRIB    ," 201,186 ", -   ," 201,186 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51130001,UNIFORM ALLOWANCE             ," 135,838 ", -   ," 135,838 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,51510035,WAGE ADJUSTMENT-SALARY REIMB  ," 772,012 ", -   ," 772,012 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,52000004,BUDGET-CONTINGENCY            ," 24,444 ", -   ," 24,444 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,52049002,EMPLOYEE TUITION REIMBURSEMENT," 1,332 ", -   ," 1,332 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,52280019,CHARGEBACK-VEHICLE MAINTENANCE," 23,748 ", -   ," 23,748 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,52280022,CHARGEBACK FUEL               ," 30,378 ", -   ," 30,378 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,52280023,CHARGEBACK FUEL CONTINGENCY   ," 3,758 ", -   ," 3,758 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,52340013,NONTARGET REPAIR LABOR        ," 1,920 ", -   ," 1,920 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,52340016,MACHINERY AND EQUIPMENT MTCE  , -   , 22 , 22 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,53040013,REPAIR & MAINTENANCE PARTS    , -   , 259 , 259 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200623,POLICE TRAFFIC SAFETY,42006,Police Operational,53040019,NONTARGET REPAIR PARTS        ," 3,200 ", -   ," 3,200 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200624,POLICE CRIME PREVENT AND AWARE,42006,Police Operational,51000004,BUDGET-VACANCY DISCOUNT       ," (1,397)", -   ," (1,397)"
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200624,POLICE CRIME PREVENT AND AWARE,42006,Police Operational,51010001,SALARIES AND WAGES            ," 82,225 ", -   ," 82,225 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200624,POLICE CRIME PREVENT AND AWARE,42006,Police Operational,51070001,HEALTH AND WELFARE INSURANCE  ," 11,374 ", -   ," 11,374 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200624,POLICE CRIME PREVENT AND AWARE,42006,Police Operational,51070004,RETIREMENT PENSION CONTRIB    ," 10,925 ", -   ," 10,925 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200624,POLICE CRIME PREVENT AND AWARE,42006,Police Operational,51130001,UNIFORM ALLOWANCE             ," 10,113 ", -   ," 10,113 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200624,POLICE CRIME PREVENT AND AWARE,42006,Police Operational,51510035,WAGE ADJUSTMENT-SALARY REIMB  ," 83,424 ", -   ," 83,424 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200625,POLICE YOUTH SERVICES,42006,Police Operational,51130001,UNIFORM ALLOWANCE             ," 45,330 ", -   ," 45,330 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200625,POLICE YOUTH SERVICES,42006,Police Operational,51510035,WAGE ADJUSTMENT-SALARY REIMB  ," 382,680 ", -   ," 382,680 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52000004,BUDGET-CONTINGENCY            , 489 , -   , 489 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52280019,CHARGEBACK-VEHICLE MAINTENANCE," 3,958 ", -   ," 3,958 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52280022,CHARGEBACK FUEL               ," 4,118 ", -   ," 4,118 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52280023,CHARGEBACK FUEL CONTINGENCY   ," 3,879 ", -   ," 3,879 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52340013,NONTARGET REPAIR LABOR        ," 1,982 ", -   ," 1,982 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200625,POLICE YOUTH SERVICES,42006,Police Operational,53040019,NONTARGET REPAIR PARTS        ," 3,304 ", -   ," 3,304 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51000004,BUDGET-VACANCY DISCOUNT       ," (1,116)", -   ," (1,116)"
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51010001,SALARIES AND WAGES            ," 51,068 ", -   ," 51,068 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51010007,OVERTIME WAGES                , 175 , -   , 175 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51070001,HEALTH AND WELFARE INSURANCE  ," 11,374 ", -   ," 11,374 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51070004,RETIREMENT PENSION CONTRIB    ," 4,744 ", -   ," 4,744 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51130001,UNIFORM ALLOWANCE             ," 175,503 ", -   ," 175,503 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51510035,WAGE ADJUSTMENT-SALARY REIMB  ," 1,498,941 ", -   ," 1,498,941 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52000004,BUDGET-CONTINGENCY            ," 2,945 ", -   ," 2,945 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52280023,CHARGEBACK FUEL CONTINGENCY   ," 8,909 ", -   ," 8,909 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52340013,NONTARGET REPAIR LABOR        ," 4,553 ", -   ," 4,553 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53040019,NONTARGET REPAIR PARTS        ," 7,588 ", -   ," 7,588 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51000004,BUDGET-VACANCY DISCOUNT       ," (13,826)", -   ," (13,826)"
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51010001,SALARIES AND WAGES            ," 632,454 ", -   ," 632,454 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51010007,OVERTIME WAGES                ," 1,619 ", -   ," 1,619 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51070001,HEALTH AND WELFARE INSURANCE  ," 125,114 ", -   ," 125,114 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51070004,RETIREMENT PENSION CONTRIB    ," 58,752 ", -   ," 58,752 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51130001,UNIFORM ALLOWANCE             ," 40,911 ", -   ," 40,911 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51510035,WAGE ADJUSTMENT-SALARY REIMB  ," 343,531 ", -   ," 343,531 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52000004,BUDGET-CONTINGENCY            ," 232,611 ", -   ," 232,611 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52049001,EMPLOYEE TRAINING             ," 6,500 ", -   ," 6,500 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52280023,CHARGEBACK FUEL CONTINGENCY   ," 1,455 ", -   ," 1,455 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52340013,NONTARGET REPAIR LABOR        , 743 , -   , 743 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52370002,EMPLOYEE TRAVEL REIMBURSEMENT ," 5,000 ", -   ," 5,000 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52890001,OTHER SERVICES AND CHARGES    ," 15,000 "," 10,000 "," 25,000 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53010007,COMPUTER SUPPLIES             ," 15,000 ", -   ," 15,000 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53040013,REPAIR & MAINTENANCE PARTS    ," 5,110 ", -   ," 5,110 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53040019,NONTARGET REPAIR PARTS        ," 1,239 ", -   ," 1,239 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53160004,UNIFORMS & EQUIPMENT          ," 18,800 ", -   ," 18,800 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53890022,OTHER SUPPLIES                ," 60,000 "," 1,531 "," 61,531 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51000004,BUDGET-VACANCY DISCOUNT       ," (2,597)", -   ," (2,597)"
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010001,SALARIES AND WAGES            ," 138,156 ", -   ," 138,156 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010007,OVERTIME WAGES                , 182 , -   , 182 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010019,EMPLOYEE INCENTIVE            ," 1,800 ", -   ," 1,800 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51070001,HEALTH AND WELFARE INSURANCE  ," 22,748 ", -   ," 22,748 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51070004,RETIREMENT PENSION CONTRIB    ," 16,366 ", -   ," 16,366 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51130001,UNIFORM ALLOWANCE             ," 86,043 ", -   ," 86,043 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51510035,WAGE ADJUSTMENT-SALARY REIMB  ," 726,285 ", -   ," 726,285 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52000004,BUDGET-CONTINGENCY            ," 2,295 ", -   ," 2,295 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52280019,CHARGEBACK-VEHICLE MAINTENANCE," 3,958 ", -   ," 3,958 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52280022,CHARGEBACK FUEL               ," 4,118 ", -   ," 4,118 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52280023,CHARGEBACK FUEL CONTINGENCY   ," 3,273 ", -   ," 3,273 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52340013,NONTARGET REPAIR LABOR        ," 1,672 ", -   ," 1,672 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53040019,NONTARGET REPAIR PARTS        ," 2,787 ", -   ," 2,787 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,51130001,UNIFORM ALLOWANCE             ," 15,132 ", -   ," 15,132 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,51510035,WAGE ADJUSTMENT-SALARY REIMB  ," 134,843 ", -   ," 134,843 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,52000004,BUDGET-CONTINGENCY            , 184 , -   , 184 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,52040004,PROFESSIONAL SVC-MEDICAL      , -   ," 8,587 "," 8,587 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,52280019,CHARGEBACK-VEHICLE MAINTENANCE," 3,958 ", -   ," 3,958 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,52280022,CHARGEBACK FUEL               ," 4,118 ", -   ," 4,118 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,52280023,CHARGEBACK FUEL CONTINGENCY   ," 1,455 ", -   ," 1,455 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,52340013,NONTARGET REPAIR LABOR        , 743 , -   , 743 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,52400001,BUILDING RENTAL               , -   ," 1,000 "," 1,000 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,53040019,NONTARGET REPAIR PARTS        ," 1,239 ", -   ," 1,239 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,53100001,EDUCATIONAL & TRAINING        , -   , 999 , 999 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200841,POLICE TRAINING,42008,Police Public Safety Support,53160004,UNIFORMS & EQUIPMENT          , -   , 120 , 120 
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51000004,BUDGET-VACANCY DISCOUNT       , (231), -   , (231)
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51010001,SALARIES AND WAGES            ," 10,588 ", -   ," 10,588 "
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51010007,OVERTIME WAGES                , 253 , -   , 253 
