FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Account Description,FY2015 Budget
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300801,PROJECT MANAGEMENT,33008,Engineering,51010001,SALARIES AND WAGES,2020891
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300801,PROJECT MANAGEMENT,33008,Engineering,51070001,HEALTH AND WELFARE INSURANCE,303737
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300801,PROJECT MANAGEMENT,33008,Engineering,51070004,RETIREMENT PENSION CONTRIB,122739
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300801,PROJECT MANAGEMENT,33008,Engineering,51130010,MILEAGE REIMBURSEMENT,28000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300801,PROJECT MANAGEMENT,33008,Engineering,52070001,ELECTRICITY,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300801,PROJECT MANAGEMENT,33008,Engineering,52130001,MEMBERSHIPS,576
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300801,PROJECT MANAGEMENT,33008,Engineering,52890001,OTHER SERVICES AND CHARGES,5541
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,51000004,BUDGET-VACANCY DISCOUNT,-14059
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,51010001,SALARIES AND WAGES,662597
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,51010004,PART TIME & TEMPORARY WAGES,21860
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,51070001,HEALTH AND WELFARE INSURANCE,106656
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,51070004,RETIREMENT PENSION CONTRIB,40442
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,51130004,CAR ALLOWANCE,3000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,51130010,MILEAGE REIMBURSEMENT,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,52010028,MISCELLANEOUS SRVCS CONTRACTS,1350
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,52280019,CHARGEBACK-VEHICLE MAINTENANCE,2554
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,52280022,CHARGEBACK FUEL,3320
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300802,SUPPORT,33008,Engineering,52890001,OTHER SERVICES AND CHARGES,3450
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300803,TECH REVIEW AND REGULATION,33008,Engineering,51000004,BUDGET-VACANCY DISCOUNT,-17354
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300803,TECH REVIEW AND REGULATION,33008,Engineering,51010001,SALARIES AND WAGES,818252
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300803,TECH REVIEW AND REGULATION,33008,Engineering,51070001,HEALTH AND WELFARE INSURANCE,118248
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300803,TECH REVIEW AND REGULATION,33008,Engineering,51070004,RETIREMENT PENSION CONTRIB,49408
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300803,TECH REVIEW AND REGULATION,33008,Engineering,51130010,MILEAGE REIMBURSEMENT,2500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300803,TECH REVIEW AND REGULATION,33008,Engineering,52130001,MEMBERSHIPS,400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300803,TECH REVIEW AND REGULATION,33008,Engineering,52280019,CHARGEBACK-VEHICLE MAINTENANCE,1277
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300803,TECH REVIEW AND REGULATION,33008,Engineering,52280022,CHARGEBACK FUEL,1660
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,51000004,BUDGET-VACANCY DISCOUNT,-59762
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,51010001,SALARIES AND WAGES,2818163
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,51010007,OVERTIME WAGES,40909
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,51070001,HEALTH AND WELFARE INSURANCE,520526
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,51070004,RETIREMENT PENSION CONTRIB,170164
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,51130010,MILEAGE REIMBURSEMENT,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,52010028,MISCELLANEOUS SRVCS CONTRACTS,3000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,52070001,ELECTRICITY,30300
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,52070004,"WATER, SEWER & REFUSE",10000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,52070007,NATURAL GAS,8322
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,52100001,LICENSES,4350
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,52280019,CHARGEBACK-VEHICLE MAINTENANCE,67783
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,52280022,CHARGEBACK FUEL,119492
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,52340013,NONTARGET REPAIR LABOR,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,53010001,OFFICE SUPPLIES,2500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,53010007,COMPUTER SUPPLIES,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,53010016,NON-CAPITAL FURNITURE & FIXTUR,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,53040013,REPAIR & MAINTENANCE PARTS,250
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,53040025,SMALL TOOLS & MINOR EQUIP,6810
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300901,CONSTR INSPECTION/QUALITY CTRL,33009,Field Services,53890004,CLOTHING & OTHER,13965
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,51000004,BUDGET-VACANCY DISCOUNT,-5598
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,51010001,SALARIES AND WAGES,263987
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,51070001,HEALTH AND WELFARE INSURANCE,59124
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,51070004,RETIREMENT PENSION CONTRIB,15941
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,52010028,MISCELLANEOUS SRVCS CONTRACTS,1600
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,52280019,CHARGEBACK-VEHICLE MAINTENANCE,4494
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,52280022,CHARGEBACK FUEL,9015
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,52340013,NONTARGET REPAIR LABOR,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,53010007,COMPUTER SUPPLIES,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,53040013,REPAIR & MAINTENANCE PARTS,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,53040025,SMALL TOOLS & MINOR EQUIP,1250
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3300902,SURVEY,33009,Field Services,53890004,CLOTHING & OTHER,2800
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,51000004,BUDGET-VACANCY DISCOUNT,-2446
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,51010001,SALARIES AND WAGES,115206
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,51010004,PART TIME & TEMPORARY WAGES,10600
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,51070001,HEALTH AND WELFARE INSURANCE,13911
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,51070004,RETIREMENT PENSION CONTRIB,7116
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,51130004,CAR ALLOWANCE,3000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,52890001,OTHER SERVICES AND CHARGES,7011
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,53010001,OFFICE SUPPLIES,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,53010007,COMPUTER SUPPLIES,266
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500101,GEN SERVICES EXEC LEADERSHIP,35001,General Services Admin,53890022,OTHER SUPPLIES,234
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,51000004,BUDGET-VACANCY DISCOUNT,-39181
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,51010001,SALARIES AND WAGES,1847158
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,51070001,HEALTH AND WELFARE INSURANCE,350462
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,51070004,RETIREMENT PENSION CONTRIB,111994
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52010040,SECURITY SYSTEMS,52524
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52070007,NATURAL GAS,35280
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52070013,LANDFILL,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52130001,MEMBERSHIPS,750
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52280019,CHARGEBACK-VEHICLE MAINTENANCE,63651
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52280022,CHARGEBACK FUEL,37483
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52340013,NONTARGET REPAIR LABOR,3821
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52340016,MACHINERY AND EQUIPMENT MTCE,66831
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52340019,BUILDING MAINTENANCE,15844
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52340028,CUSTODIAL SERVICE,270106
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52400007,OTHER EQUIPMENT RENTAL,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,52890001,OTHER SERVICES AND CHARGES,45752
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,53010001,OFFICE SUPPLIES,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,53010007,COMPUTER SUPPLIES,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,53010013,NON-CAPITAL OFFICE MACHINES,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,53040001,JANITOR SUPPLIES,2700
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,53040013,REPAIR & MAINTENANCE PARTS,96590
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,53040019,NONTARGET REPAIR PARTS,4271
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,53040025,SMALL TOOLS & MINOR EQUIP,2748
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,53040031,OTHER EQUIPMENT,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,53890004,CLOTHING & OTHER,2399
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500208,GEN SVCS BUILDING REPAIR MAINT,35002,General Services Bldg Mgmt,53890022,OTHER SUPPLIES,3000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500211,GEN SVCS AQUATIC FACILITY SAFE,35002,General Services Bldg Mgmt,51000004,BUDGET-VACANCY DISCOUNT,-6697
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500211,GEN SVCS AQUATIC FACILITY SAFE,35002,General Services Bldg Mgmt,51010001,SALARIES AND WAGES,315662
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500211,GEN SVCS AQUATIC FACILITY SAFE,35002,General Services Bldg Mgmt,51070001,HEALTH AND WELFARE INSURANCE,57611
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,3500211,GEN SVCS AQUATIC FACILITY SAFE,35002,General Services Bldg Mgmt,51070004,RETIREMENT PENSION CONTRIB,19180
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,51010007,OVERTIME WAGES,607895
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,51510016,MILEAGE REIMBURSEMENT NP,9000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52040004,PROFESSIONAL SVC-MEDICAL,1867
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52070004,"WATER, SEWER & REFUSE",4800
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52070007,NATURAL GAS,5000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52070010,TELEPHONE,4400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52130001,MEMBERSHIPS,5450
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52280013,CHARGEBACK-PRINT SHOP,151506
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52400007,OTHER EQUIPMENT RENTAL,9657
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52890001,OTHER SERVICES AND CHARGES,25000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,53010001,OFFICE SUPPLIES,7200
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,53010007,COMPUTER SUPPLIES,4200
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,53040013,REPAIR & MAINTENANCE PARTS,2485
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,53040025,SMALL TOOLS & MINOR EQUIP,5600
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,53890004,CLOTHING & OTHER,1400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,53890022,OTHER SUPPLIES,1600
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,59010097,TRANSFER TO MFA LEGAL SERVICE,200000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,51010019,EMPLOYEE INCENTIVE,28950
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52000004,BUDGET-CONTINGENCY,1891
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52340013,NONTARGET REPAIR LABOR,3792
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52340034,OTHER REPAIRS AND MAINTENANCE,5
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,53040013,REPAIR & MAINTENANCE PARTS,11
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,53040019,NONTARGET REPAIR PARTS,633
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,51010007,OVERTIME WAGES,10416
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,52400007,OTHER EQUIPMENT RENTAL,5000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,52890001,OTHER SERVICES AND CHARGES,14934
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,53010001,OFFICE SUPPLIES,1250
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,53010016,NON-CAPITAL FURNITURE & FIXTUR,775
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,53890022,OTHER SUPPLIES,4235
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,51010019,EMPLOYEE INCENTIVE,5850
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200106,POLICE PUBLIC INFORMATION,42001,Police Chiefs Office,51010007,OVERTIME WAGES,5781
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200106,POLICE PUBLIC INFORMATION,42001,Police Chiefs Office,51010019,EMPLOYEE INCENTIVE,7330
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200108,POLICE PROFESSIONAL STANDARDS,42001,Police Chiefs Office,51010007,OVERTIME WAGES,6212
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200108,POLICE PROFESSIONAL STANDARDS,42001,Police Chiefs Office,52280022,CHARGEBACK FUEL,13280
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200108,POLICE PROFESSIONAL STANDARDS,42001,Police Chiefs Office,53010001,OFFICE SUPPLIES,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200108,POLICE PROFESSIONAL STANDARDS,42001,Police Chiefs Office,53010016,NON-CAPITAL FURNITURE & FIXTUR,6652
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200108,POLICE PROFESSIONAL STANDARDS,42001,Police Chiefs Office,51010019,EMPLOYEE INCENTIVE,21540
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200108,POLICE PROFESSIONAL STANDARDS,42001,Police Chiefs Office,52000004,BUDGET-CONTINGENCY,344
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200108,POLICE PROFESSIONAL STANDARDS,42001,Police Chiefs Office,52340013,NONTARGET REPAIR LABOR,690
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200108,POLICE PROFESSIONAL STANDARDS,42001,Police Chiefs Office,52340034,OTHER REPAIRS AND MAINTENANCE,1
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200108,POLICE PROFESSIONAL STANDARDS,42001,Police Chiefs Office,53040013,REPAIR & MAINTENANCE PARTS,2
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200108,POLICE PROFESSIONAL STANDARDS,42001,Police Chiefs Office,53040019,NONTARGET REPAIR PARTS,114
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,51010007,OVERTIME WAGES,1147205
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,52070001,ELECTRICITY,465000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,52070004,"WATER, SEWER & REFUSE",28800
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,52070007,NATURAL GAS,5000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,52070010,TELEPHONE,6400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,52890001,OTHER SERVICES AND CHARGES,39248
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53010001,OFFICE SUPPLIES,15750
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53010007,COMPUTER SUPPLIES,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53010016,NON-CAPITAL FURNITURE & FIXTUR,8625
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53040001,JANITOR SUPPLIES,10000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53040013,REPAIR & MAINTENANCE PARTS,60725
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53040025,SMALL TOOLS & MINOR EQUIP,7974
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53040031,OTHER EQUIPMENT,8202
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53160004,UNIFORMS & EQUIPMENT,12000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53890004,CLOTHING & OTHER,9447
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53890022,OTHER SUPPLIES,6960
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,51010010,ACCRUED LEAVE PAYOUT,1051042
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,51010019,EMPLOYEE INCENTIVE,372553
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,52000004,BUDGET-CONTINGENCY,40223
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,52340013,NONTARGET REPAIR LABOR,80652
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,52340034,OTHER REPAIRS AND MAINTENANCE,2527
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,4200621,POLICE PATROL,42006,Police Operational,53040013,REPAIR & MAINTENANCE PARTS,5359
