budget_year,account_type,department,fund_code,account_category,amount
FY15-16,Expense,Oakland Parks & Recreation,1820,,1037
FY15-16,Expense,Oakland Parks & Recreation,1820,,479
FY15-16,Expense,Oakland Parks & Recreation,1820,,1000
FY15-16,Expense,Oakland Parks & Recreation,1010,,31156
FY15-16,Expense,Oakland Parks & Recreation,1820,,6225
FY15-16,Expense,Oakland Parks & Recreation,1820,,13914
FY15-16,Expense,Oakland Parks & Recreation,1820,,1200
FY15-16,Expense,Oakland Parks & Recreation,1010,,16487
FY15-16,Expense,Oakland Parks & Recreation,1820,,3700
FY15-16,Expense,Oakland Parks & Recreation,1820,,1954
FY15-16,Expense,Oakland Parks & Recreation,1820,,16293
FY15-16,Expense,Oakland Parks & Recreation,1010,,1638
FY15-16,Expense,Oakland Parks & Recreation,1820,,7946
FY15-16,Expense,Oakland Parks & Recreation,1820,,1500
FY15-16,Expense,Oakland Parks & Recreation,1010,,2290
FY15-16,Expense,Oakland Parks & Recreation,1820,,600
FY15-16,Expense,Oakland Parks & Recreation,1820,,232
FY15-16,Expense,Oakland Parks & Recreation,1820,,2068
FY15-16,Expense,Oakland Parks & Recreation,1010,,43081
FY15-16,Expense,Oakland Parks & Recreation,1820,,14060
FY15-16,Expense,Oakland Parks & Recreation,1010,,5000
FY15-16,Expense,Oakland Parks & Recreation,1010,,1895
FY15-16,Expense,Oakland Parks & Recreation,1010,,25119
FY15-16,Expense,Oakland Parks & Recreation,1820,,2301
FY15-16,Expense,Oakland Parks & Recreation,1820,,210
FY15-16,Expense,Oakland Parks & Recreation,1820,,86330
FY15-16,Expense,Oakland Parks & Recreation,1820,,2044
FY15-16,Expense,Oakland Parks & Recreation,1820,,740
FY15-16,Expense,Oakland Parks & Recreation,1820,,500
FY15-16,Expense,Oakland Parks & Recreation,1820,,1000
FY15-16,Expense,Oakland Parks & Recreation,1820,,2173
FY15-16,Expense,Oakland Parks & Recreation,1010,,1000
FY15-16,Expense,Oakland Parks & Recreation,1010,,78907
FY15-16,Expense,Oakland Parks & Recreation,1820,,1000
FY15-16,Expense,Oakland Parks & Recreation,1010,,10000
FY15-16,Expense,Oakland Parks & Recreation,1010,,33712
FY15-16,Expense,Oakland Parks & Recreation,1820,,1900
FY15-16,Expense,Oakland Parks & Recreation,1820,,4617
FY15-16,Expense,Oakland Parks & Recreation,1820,,500
FY15-16,Expense,Oakland Parks & Recreation,1820,,500
FY15-16,Expense,Oakland Parks & Recreation,1820,,59326
FY15-16,Expense,Oakland Parks & Recreation,1820,,3958
FY15-16,Expense,Oakland Parks & Recreation,1820,,31500
FY15-16,Expense,Oakland Parks & Recreation,1820,,1100
FY15-16,Expense,Oakland Parks & Recreation,1820,,240
FY15-16,Expense,Oakland Parks & Recreation,1820,,3100
FY15-16,Expense,Oakland Parks & Recreation,1010,,48861
FY15-16,Expense,Oakland Parks & Recreation,1820,,1500
FY15-16,Expense,Oakland Parks & Recreation,1010,,3940
FY15-16,Expense,Oakland Parks & Recreation,1010,,600
FY15-16,Expense,Oakland Parks & Recreation,1010,,-3875
FY15-16,Expense,Oakland Parks & Recreation,1010,,200
FY15-16,Expense,Oakland Parks & Recreation,1010,,1800
FY15-16,Expense,Oakland Parks & Recreation,1010,,1600
FY15-16,Expense,Oakland Parks & Recreation,1010,,1200
FY15-16,Expense,Oakland Parks & Recreation,1010,,360
FY15-16,Expense,Oakland Parks & Recreation,1010,,300
FY15-16,Expense,Oakland Parks & Recreation,1010,,2800
FY15-16,Expense,Oakland Parks & Recreation,1010,,590
FY15-16,Expense,Oakland Parks & Recreation,1010,,3900
FY15-16,Expense,Oakland Parks & Recreation,1010,,2100
FY15-16,Expense,Oakland Parks & Recreation,1010,,2700
FY15-16,Expense,Oakland Parks & Recreation,1010,,780
FY15-16,Expense,Oakland Parks & Recreation,1010,,600
FY15-16,Expense,Oakland Parks & Recreation,1010,,1720
FY15-16,Expense,Oakland Parks & Recreation,1010,,1800
FY15-16,Expense,Oakland Parks & Recreation,1820,,7672
FY15-16,Expense,Oakland Parks & Recreation,1820,,500
FY15-16,Expense,Oakland Parks & Recreation,1820,,264
FY15-16,Expense,Oakland Parks & Recreation,1010,,1585
FY15-16,Expense,Oakland Parks & Recreation,1010,,23436
FY15-16,Expense,Oakland Parks & Recreation,1010,,33712
FY15-16,Expense,Oakland Parks & Recreation,1820,,297
FY15-16,Expense,Oakland Parks & Recreation,1820,,192
FY15-16,Expense,Oakland Parks & Recreation,1820,,983
FY15-16,Expense,Oakland Parks & Recreation,1010,,290
FY15-16,Expense,Oakland Parks & Recreation,1010,,1170
FY15-16,Expense,Oakland Parks & Recreation,1010,,78907
FY15-16,Expense,Oakland Parks & Recreation,1010,,39821
FY15-16,Expense,Oakland Parks & Recreation,1820,,512
FY15-16,Expense,Oakland Parks & Recreation,1820,,200
FY15-16,Expense,Oakland Parks & Recreation,1820,,484
FY15-16,Expense,Oakland Parks & Recreation,1820,,430
FY15-16,Expense,Oakland Parks & Recreation,1820,,832
FY15-16,Expense,Oakland Parks & Recreation,1010,,1177
FY15-16,Expense,Oakland Parks & Recreation,1820,,2052
FY15-16,Expense,Oakland Parks & Recreation,1010,,418
FY15-16,Expense,Oakland Parks & Recreation,1820,,12469
FY15-16,Expense,Oakland Parks & Recreation,1010,,125
FY15-16,Expense,Oakland Parks & Recreation,1820,,300
FY15-16,Expense,Oakland Parks & Recreation,1820,,750
FY15-16,Expense,Oakland Parks & Recreation,1820,,1638
FY15-16,Expense,Oakland Parks & Recreation,1010,,600
FY15-16,Expense,Oakland Parks & Recreation,1820,,450
FY15-16,Expense,Oakland Parks & Recreation,1820,,1837
FY15-16,Expense,Oakland Parks & Recreation,1010,,30197
FY15-16,Expense,Oakland Parks & Recreation,1010,,70680
FY15-16,Expense,Oakland Parks & Recreation,1010,,35670
FY15-16,Expense,Oakland Parks & Recreation,1820,,7739
FY15-16,Expense,Oakland Parks & Recreation,1820,,1000
FY15-16,Expense,Oakland Parks & Recreation,1010,,545
FY15-16,Expense,Oakland Parks & Recreation,1010,,300
FY15-16,Expense,Oakland Parks & Recreation,1820,,53345
FY15-16,Expense,Oakland Parks & Recreation,1820,,500
FY15-16,Expense,Oakland Parks & Recreation,1010,,1170
FY15-16,Expense,Oakland Parks & Recreation,1820,,3559
FY15-16,Expense,Oakland Parks & Recreation,1820,,1000
FY15-16,Expense,Oakland Parks & Recreation,1820,,1000
FY15-16,Expense,Oakland Parks & Recreation,1820,,2730
FY15-16,Expense,Oakland Parks & Recreation,1820,,9
FY15-16,Expense,Oakland Parks & Recreation,1010,,200
FY15-16,Expense,Oakland Parks & Recreation,1820,,2070
FY15-16,Expense,Oakland Parks & Recreation,1010,,20993
FY15-16,Expense,Oakland Parks & Recreation,1010,,230
FY15-16,Expense,Oakland Parks & Recreation,1820,,58845
FY15-16,Expense,Oakland Parks & Recreation,1820,,17478
FY15-16,Expense,Oakland Parks & Recreation,1010,,1040
FY15-16,Expense,Oakland Parks & Recreation,1820,,29698
FY15-16,Expense,Oakland Parks & Recreation,1010,,15485
FY15-16,Expense,Oakland Parks & Recreation,1010,,26313
FY15-16,Expense,Oakland Parks & Recreation,1010,,22276
FY15-16,Expense,Oakland Parks & Recreation,1820,,25141
FY15-16,Expense,Oakland Parks & Recreation,1010,,2030
FY15-16,Expense,Oakland Parks & Recreation,1010,,52139
FY15-16,Expense,Oakland Parks & Recreation,1010,,4095
FY15-16,Expense,Oakland Parks & Recreation,1010,,45
FY15-16,Expense,Oakland Parks & Recreation,1820,,1860
FY15-16,Expense,Oakland Parks & Recreation,1820,,187
FY15-16,Expense,Oakland Parks & Recreation,1010,,32740
FY15-16,Expense,Oakland Parks & Recreation,1010,,18082
FY15-16,Expense,Oakland Parks & Recreation,1010,,1975
FY15-16,Expense,Oakland Parks & Recreation,1010,,1250
FY15-16,Expense,Oakland Parks & Recreation,1010,,678
FY15-16,Expense,Oakland Parks & Recreation,1010,,39839
FY15-16,Expense,Oakland Parks & Recreation,1010,,350
FY15-16,Expense,Oakland Parks & Recreation,1010,,22761
FY15-16,Expense,Oakland Parks & Recreation,1010,,76631
FY15-16,Expense,Oakland Parks & Recreation,1010,,500
FY15-16,Expense,Oakland Parks & Recreation,1010,,21320
FY15-16,Expense,Oakland Parks & Recreation,1010,,36226
FY15-16,Expense,Oakland Parks & Recreation,1010,,675
FY15-16,Expense,Oakland Parks & Recreation,1820,,100
FY15-16,Expense,Oakland Parks & Recreation,1820,,885
FY15-16,Expense,Oakland Parks & Recreation,1010,,71782
FY15-16,Expense,Oakland Parks & Recreation,1820,,200
FY15-16,Expense,Oakland Parks & Recreation,1820,,1316
FY15-16,Expense,Oakland Parks & Recreation,1010,,200
FY15-16,Expense,Oakland Parks & Recreation,1010,,500
FY15-16,Expense,Oakland Parks & Recreation,1010,,30668
FY15-16,Expense,Oakland Parks & Recreation,1820,,300
FY15-16,Expense,Oakland Parks & Recreation,1010,,31183
FY15-16,Expense,Oakland Parks & Recreation,1010,,26399
FY15-16,Expense,Oakland Parks & Recreation,1820,,38115
FY15-16,Expense,Oakland Parks & Recreation,1820,,2542
FY15-16,Expense,Oakland Parks & Recreation,1820,,500
FY15-16,Expense,Oakland Parks & Recreation,1820,,3500
FY15-16,Expense,Oakland Parks & Recreation,1010,,18352
FY15-16,Expense,Oakland Parks & Recreation,1820,,1500
FY15-16,Expense,Oakland Parks & Recreation,1010,,51
FY15-16,Expense,Oakland Parks & Recreation,1820,,1313
FY15-16,Expense,Oakland Parks & Recreation,1820,,4997
FY15-16,Expense,Oakland Parks & Recreation,1820,,1478
FY15-16,Expense,Oakland Parks & Recreation,1010,,61790
FY15-16,Expense,Oakland Parks & Recreation,1010,,61150
FY15-16,Expense,Oakland Parks & Recreation,1010,,18163
FY15-16,Expense,Oakland Parks & Recreation,1010,,751
FY15-16,Expense,Oakland Parks & Recreation,1010,,2048
FY15-16,Expense,Oakland Parks & Recreation,1010,,26126
FY15-16,Expense,Oakland Parks & Recreation,1010,,32153
FY15-16,Expense,Oakland Parks & Recreation,1010,,20036
FY15-16,Expense,Oakland Parks & Recreation,1820,,15514
FY15-16,Expense,Oakland Parks & Recreation,1010,,6245
FY15-16,Expense,Oakland Parks & Recreation,1010,,42287
FY15-16,Expense,Oakland Parks & Recreation,1820,,7500
FY15-16,Expense,Oakland Parks & Recreation,1820,,14250
FY15-16,Expense,Oakland Parks & Recreation,1820,,3485
FY15-16,Expense,Oakland Parks & Recreation,1010,,2821
FY15-16,Expense,Oakland Parks & Recreation,1820,,2000
FY15-16,Expense,Oakland Parks & Recreation,1010,,3000
FY15-16,Expense,Oakland Parks & Recreation,1820,,22316
FY15-16,Expense,Oakland Parks & Recreation,1010,,1640
FY15-16,Expense,Oakland Parks & Recreation,1820,,12285
FY15-16,Expense,Oakland Parks & Recreation,1820,,300
FY15-16,Expense,Oakland Parks & Recreation,1820,,8800
FY15-16,Expense,Oakland Parks & Recreation,1820,,300
FY15-16,Expense,Oakland Parks & Recreation,1820,,834
FY15-16,Expense,Oakland Parks & Recreation,1010,,21026
FY15-16,Expense,Oakland Parks & Recreation,1010,,10611
FY15-16,Expense,Oakland Parks & Recreation,1820,,3925
FY15-16,Expense,Oakland Parks & Recreation,1820,,25300
FY15-16,Expense,Oakland Parks & Recreation,1820,,52232
FY15-16,Expense,Oakland Parks & Recreation,1010,,6183
FY15-16,Expense,Oakland Parks & Recreation,1820,,360
FY15-16,Expense,Oakland Parks & Recreation,1010,,300
FY15-16,Expense,Oakland Parks & Recreation,1010,,3700
FY15-16,Expense,Oakland Parks & Recreation,1820,,6751
FY15-16,Expense,Oakland Parks & Recreation,1010,,8983
FY15-16,Expense,Oakland Parks & Recreation,1820,,101183
FY15-16,Expense,Oakland Parks & Recreation,1010,,1457
FY15-16,Expense,Oakland Parks & Recreation,1820,,26360
FY15-16,Expense,Oakland Parks & Recreation,1010,,247011
FY15-16,Expense,Oakland Public Library,2241,,96270
FY15-16,Expense,Oakland Public Library,1010,,56788
FY15-16,Expense,Oakland Public Library,1010,,191194
FY15-16,Expense,Oakland Public Library,2241,,41130
FY15-16,Expense,Oakland Public Library,2241,,4200
FY15-16,Expense,Oakland Public Library,1010,,5850
FY15-16,Expense,Oakland Public Library,1010,,68340
FY15-16,Expense,Oakland Public Library,2241,,35000
FY15-16,Expense,Oakland Public Library,1010,,210987
FY15-16,Expense,Oakland Public Library,1010,,19930
FY15-16,Expense,Oakland Public Library,2241,,48585
FY15-16,Expense,Oakland Public Library,1010,,81685
FY15-16,Expense,Oakland Public Library,2241,,28594
FY15-16,Expense,Oakland Public Library,2163,,2802
FY15-16,Expense,Oakland Public Library,1010,,96489
FY15-16,Expense,Oakland Public Library,2163,,680
FY15-16,Expense,Oakland Public Library,1010,,1170
FY15-16,Expense,Oakland Public Library,2241,,1540
FY15-16,Expense,Oakland Public Library,7540,,103399
FY15-16,Expense,Oakland Public Library,2241,,6450
FY15-16,Expense,Oakland Public Library,2241,,35026
FY15-16,Expense,Oakland Public Library,1010,,2060
FY15-16,Expense,Oakland Public Library,2241,,60950
FY15-16,Expense,Oakland Public Library,2241,,858
FY15-16,Expense,Oakland Public Library,2241,,698
FY15-16,Expense,Oakland Public Library,1010,,110959
FY15-16,Expense,Oakland Public Library,2241,,28636
FY15-16,Expense,Oakland Public Library,2241,,28910
FY15-16,Expense,Oakland Public Library,2241,,207400
FY15-16,Expense,Oakland Public Library,1010,,28837
FY15-16,Expense,Oakland Public Library,1010,,97400
FY15-16,Expense,Oakland Public Library,2241,,26120
FY15-16,Expense,Oakland Public Library,2241,,4370
FY15-16,Expense,Oakland Public Library,2241,,800
FY15-16,Expense,Oakland Public Library,1010,,158951
FY15-16,Expense,Oakland Public Library,2241,,11400
FY15-16,Expense,Oakland Public Library,2241,,1090
FY15-16,Expense,Oakland Public Library,2241,,41400
FY15-16,Expense,Oakland Public Library,2241,,2364
FY15-16,Expense,Oakland Public Library,1010,,1925
FY15-16,Expense,Oakland Public Library,1010,,7500
FY15-16,Expense,Oakland Public Library,2242,,733580
FY15-16,Expense,Oakland Public Library,2241,,10750
FY15-16,Expense,Oakland Public Library,2241,,4067
FY15-16,Expense,Oakland Public Library,2241,,4095
FY15-16,Expense,Oakland Public Library,1010,,188641
FY15-16,Expense,Oakland Public Library,2241,,2100
FY15-16,Expense,Oakland Public Library,2241,,45558
FY15-16,Expense,Oakland Public Library,2241,,86560
FY15-16,Expense,Oakland Public Library,2241,,2184
FY15-16,Expense,Oakland Public Library,2241,,17997
FY15-16,Expense,Oakland Public Library,2241,,20528
FY15-16,Expense,Oakland Public Library,2241,,19000
FY15-16,Expense,Oakland Public Library,2241,,41010
FY15-16,Expense,Oakland Public Library,2241,,149400
FY15-16,Expense,Oakland Public Library,1010,,1170
FY15-16,Expense,Oakland Public Library,2241,,6028
FY15-16,Expense,Oakland Public Library,2241,,26677
FY15-16,Expense,Oakland Public Library,1010,,13205
FY15-16,Expense,Oakland Public Library,1010,,512
FY15-16,Expense,Oakland Public Library,7540,,7480
FY15-16,Expense,Oakland Public Library,2241,,28095
FY15-16,Expense,Oakland Public Library,2241,,67025
FY15-16,Expense,Oakland Public Library,1010,,372043
FY15-16,Expense,Oakland Public Library,2241,,570
FY15-16,Expense,Oakland Public Library,2241,,153070
FY15-16,Expense,Oakland Public Library,2241,,21366
FY15-16,Expense,Oakland Public Library,2241,,55140
FY15-16,Expense,Oakland Public Library,2241,,87660
FY15-16,Expense,Oakland Public Library,2241,,36981
FY15-16,Expense,Oakland Public Library,2241,,149900
FY15-16,Expense,Oakland Public Library,1010,,16231
FY15-16,Expense,Oakland Public Library,2241,,54576
FY15-16,Expense,Oakland Public Library,1010,,1170
FY15-16,Expense,Oakland Public Library,1010,,22041
FY15-16,Expense,Oakland Public Library,2241,,70310
FY15-16,Expense,Oakland Public Library,1010,,3890
FY15-16,Expense,Oakland Public Library,2241,,64468
FY15-16,Expense,Oakland Public Library,1010,,1667
FY15-16,Expense,Oakland Public Library,1010,,37990
FY15-16,Expense,Oakland Public Library,2241,,1170
FY15-16,Expense,Oakland Public Library,2241,,127743
FY15-16,Expense,Oakland Public Library,2241,,59390
FY15-16,Expense,Oakland Public Library,2241,,37941
FY15-16,Expense,Oakland Public Library,1010,,12765
FY15-16,Expense,Oakland Public Library,2241,,20400
FY15-16,Expense,Oakland Public Library,1010,,42984
FY15-16,Expense,Oakland Public Library,1010,,76697
FY15-16,Expense,Oakland Public Library,2241,,137186
FY15-16,Expense,Oakland Public Library,2241,,119314
FY15-16,Expense,Oakland Public Library,2241,,5322
FY15-16,Expense,Oakland Public Library,2241,,93258
FY15-16,Expense,Oakland Public Library,2241,,5850
FY15-16,Expense,Oakland Public Library,2241,,69559
FY15-16,Expense,Oakland Public Library,2241,,218284
FY15-16,Expense,Oakland Public Library,2241,,42000
FY15-16,Expense,Oakland Public Library,2241,,10689
FY15-16,Expense,Oakland Public Library,1010,,151976
FY15-16,Expense,Oakland Public Library,1010,,64929
FY15-16,Expense,Oakland Public Library,1010,,45139
FY15-16,Expense,Oakland Public Library,2241,,30000
FY15-16,Expense,Oakland Public Library,2241,,25870
FY15-16,Expense,Oakland Public Library,1010,,19907
FY15-16,Expense,Oakland Public Library,1010,,1650
FY15-16,Expense,Oakland Public Library,1010,,28634
FY15-16,Expense,Oakland Public Library,1010,,67022
FY15-16,Expense,Oakland Public Library,2241,,1098
FY15-16,Expense,Oakland Public Library,2241,,44188
FY15-16,Expense,Oakland Public Library,2241,,28300
FY15-16,Expense,Oakland Public Library,2241,,83817
FY15-16,Expense,Oakland Public Library,2241,,28000
FY15-16,Expense,Oakland Public Library,1010,,33824
FY15-16,Expense,Oakland Public Library,2241,,35810
FY15-16,Expense,Oakland Public Library,2241,,86506
FY15-16,Expense,Oakland Public Library,2241,,89366
FY15-16,Expense,Oakland Public Library,1010,,163926
FY15-16,Expense,Oakland Public Library,2241,,3356
FY15-16,Expense,Oakland Public Library,1010,,48688
FY15-16,Expense,Oakland Public Library,2241,,1170
FY15-16,Expense,Oakland Public Library,2241,,165642
FY15-16,Expense,Oakland Public Library,1010,,70035
FY15-16,Expense,Oakland Public Library,2241,,70767
FY15-16,Expense,Oakland Public Library,2241,,52177
FY15-16,Expense,Oakland Public Library,2241,,6757
FY15-16,Expense,Oakland Public Library,1010,,82728
FY15-16,Expense,Oakland Public Library,2241,,1000
FY15-16,Expense,Oakland Public Library,2241,,240000
FY15-16,Expense,Oakland Public Library,2241,,1393670
FY15-16,Expense,Oakland Public Library,2241,,18430
FY15-16,Expense,Oakland Public Library,2241,,168000
FY15-16,Expense,Oakland Public Library,1010,,3258336
FY15-16,Expense,Oakland Public Library,1010,,470
FY15-16,Expense,Oakland Public Library,1010,,4200
FY15-16,Expense,Oakland Public Library,1010,,32438
FY15-16,Expense,Oakland Public Library,1010,,46659
FY15-16,Expense,Oakland Public Library,1010,,55116
FY15-16,Expense,Oakland Public Library,1010,,109211
FY15-16,Expense,Oakland Public Library,1010,,5790
FY15-16,Expense,Oakland Public Library,2241,,5570
FY15-16,Expense,Oakland Public Library,2241,,161681
FY15-16,Expense,Oakland Public Library,1010,,1604
FY15-16,Expense,Oakland Public Library,1010,,5528
FY15-16,Expense,Oakland Public Library,2241,,49312
FY15-16,Expense,Oakland Public Library,2241,,1556
FY15-16,Expense,Oakland Public Library,2241,,12204
FY15-16,Expense,Oakland Public Library,2241,,1699
FY15-16,Expense,Oakland Public Library,2241,,6272
FY15-16,Expense,Oakland Public Library,2241,,1913
FY15-16,Expense,Oakland Public Library,2241,,4874
FY15-16,Expense,Oakland Public Library,2241,,3510
FY15-16,Expense,Oakland Public Library,2241,,3290
FY15-16,Expense,Oakland Public Library,1010,,3107
FY15-16,Expense,Oakland Public Library,1010,,46561
FY15-16,Expense,Oakland Public Library,1010,,1806
FY15-16,Expense,Oakland Public Library,2241,,10788
FY15-16,Expense,Oakland Public Library,2241,,65520
