budget_year,department,fund_code,account_type,account_category,amount
FY17,Fire,1010,Revenue,Charges for Services,10000
FY17,Fire,1010,Expense,Personal Services,2215
FY17,Community Services,2080,Expense,Other Services and Charges,31157
FY17,Community Services,2080,Expense,Capital Outlays,28350
FY17,Community Services,2080,Expense,Other Services and Charges,-200
FY17,Community Services,2080,Expense,Personal Services,67122
FY17,Community Services,2080,Expense,Other Services and Charges,57940
FY17,Community Services,2080,Expense,Other Services and Charges,433470
FY17,Community Services,2080,Expense,Other Services and Charges,3000
FY17,Community Services,2080,Expense,Personal Services,135225
FY17,Community Services,2080,Expense,Other Services and Charges,38673
FY17,Community Services,2080,Expense,Personal Services,12000
FY17,Community Services,2080,Expense,Other Financing,123468
FY17,Community Services,2080,Expense,Personal Services,557052
FY17,Community Services,2080,Expense,Other Services and Charges,565
FY17,Community Services,2080,Expense,Personal Services,2373
FY17,Community Services,2080,Expense,Personal Services,46840
FY17,Community Services,2080,Expense,Other Services and Charges,1000
FY17,Community Services,2080,Expense,Other Services and Charges,2000
FY17,Community Services,2080,Expense,Supplies,7000
FY17,Community Services,2080,Expense,Other Services and Charges,17908
FY17,Community Services,2080,Expense,Personal Services,130880
FY17,Community Services,2080,Expense,Personal Services,1000
FY17,Community Services,2080,Expense,Personal Services,42240
FY17,Community Services,2080,Expense,Supplies,136500
FY17,Police,1010,Expense,Personal Services,13914
FY17,Police,1010,Expense,Personal Services,252
FY17,Police,1010,Expense,Personal Services,181882
FY17,Police,1010,Expense,Personal Services,21916
FY17,Police,1010,Expense,Personal Services,43026
FY17,Police,1010,Expense,Personal Services,42733
FY17,Enterprise Services,2020,Expense,Other Services and Charges,189
FY17,Enterprise Services,2020,Expense,Other Services and Charges,67624
FY17,Police,1010,Expense,Other Services and Charges,2000
FY17,Police,1010,Expense,Other Services and Charges,4800
FY17,Police,1010,Expense,Capital Outlays,8200
FY17,Police,1010,Expense,Personal Services,130075
FY17,Police,1010,Expense,Personal Services,760205
FY17,Police,1010,Expense,Other Services and Charges,301
FY17,Police,1010,Expense,Personal Services,98345
FY17,Police,1010,Expense,Personal Services,101871
FY17,Police,1010,Expense,Personal Services,552744
FY17,Police,1010,Expense,Other Services and Charges,61498
FY17,Police,1010,Expense,Personal Services,8015
FY17,Police,1010,Expense,Other Services and Charges,27160
FY17,Police,1010,Expense,Other Services and Charges,4335
FY17,Police,1010,Expense,Personal Services,766
FY17,Police,1010,Expense,Other Services and Charges,180000
FY17,Police,1010,Expense,Supplies,174820
FY17,Police,2620,Revenue,State Grants,52000
FY17,Police,2620,Expense,Other Services and Charges,55000
FY17,Police,1010,Expense,Personal Services,24928
FY17,Police,1010,Expense,Personal Services,8116
FY17,Police,1010,Expense,Other Services and Charges,4500
FY17,Police,1010,Expense,Personal Services,12784
FY17,Police,1010,Expense,Other Services and Charges,3000
FY17,Police,1010,Expense,Other Services and Charges,24000
FY17,Police,1010,Expense,Capital Outlays,20000
FY17,Police,1010,Expense,Other Services and Charges,54000
FY17,Police,1010,Expense,Other Services and Charges,33300
FY17,Police,1010,Expense,Personal Services,147
FY17,Police,1010,Expense,Personal Services,106098
FY17,Police,1010,Expense,Other Services and Charges,4741
FY17,Police,1010,Expense,Personal Services,24586
FY17,Police,1010,Expense,Supplies,45300
FY17,Public Library,2710,Expense,Supplies,1156000
FY17,Design & Development,1010,Expense,Other Services and Charges,17000
FY17,Design & Development,1010,Expense,Other Services and Charges,10000
FY17,Design & Development,1010,Expense,Other Services and Charges,10000
FY17,Design & Development,1010,Expense,Supplies,8000
FY17,Design & Development,1010,Expense,Personal Services,9208
FY17,Design & Development,1010,Expense,Other Services and Charges,5000
FY17,Design & Development,1010,Expense,Personal Services,120362
FY17,Design & Development,1010,Expense,Personal Services,27045
FY17,Design & Development,1010,Expense,Personal Services,167
FY17,Design & Development,1010,Expense,Other Services and Charges,2000
FY17,Design & Development,1010,Expense,Other Services and Charges,6475
FY17,Design & Development,1010,Expense,Personal Services,28279
FY17,Design & Development,1010,Expense,Other Services and Charges,9000
FY17,Design & Development,1010,Revenue,Charges for Services,224622
FY17,Design & Development,1010,Expense,Personal Services,14503
FY17,Design & Development,1010,Expense,Other Services and Charges,868
FY17,Community Services,5020,Revenue,Charges for Services,1100
FY17,Community Services,5020,Revenue,Investment Income & Rentals,5500
FY17,Community Services,5020,Expense,Capital Outlays,20000
FY17,Community Services,5020,Revenue,Charges for Services,500
FY17,Community Services,5020,Expense,Personal Services,242
FY17,Community Services,5020,Expense,Supplies,6500
FY17,Community Services,5020,Revenue,Charges for Services,141784
FY17,Community Services,5020,Expense,Personal Services,3271
FY17,Community Services,5020,Expense,Personal Services,4573
FY17,Community Services,5020,Expense,Other Services and Charges,1650
FY17,Community Services,5020,Expense,Other Financing,30253
FY17,Community Services,5020,Expense,Other Services and Charges,3310
FY17,Community Services,5020,Expense,Supplies,650
FY17,Community Services,5020,Expense,Other Services and Charges,61199
FY17,Community Services,5020,Revenue,Charges for Services,18000
FY17,Community Services,5020,Expense,Personal Services,8974
FY17,Community Services,5020,Expense,Personal Services,8917
FY17,Community Services,5020,Expense,Other Services and Charges,7000
FY17,Community Services,5020,Expense,Personal Services,5000
FY17,Community Services,5020,Expense,Other Services and Charges,50
FY17,Community Services,5020,Expense,Other Services and Charges,40000
FY17,Community Services,5020,Revenue,Other Financing Sources,20000
FY17,Community Services,5020,Expense,Other Services and Charges,1500
FY17,Community Services,5020,Expense,Other Financing,38121
FY17,Community Services,5020,Expense,Other Services and Charges,2500
FY17,Community Services,5020,Expense,Personal Services,37955
FY17,Community Services,5020,Expense,Other Services and Charges,500
FY17,Community Services,5020,Expense,Other Services and Charges,3615
FY17,Community Services,5020,Expense,Other Services and Charges,80176
FY17,Community Services,5020,Revenue,Charges for Services,45000
FY17,Community Services,5020,Expense,Other Financing,7624
FY17,Community Services,5020,Expense,Other Services and Charges,800
FY17,Community Services,5020,Revenue,Other Financing Sources,500
FY17,Community Services,5020,Expense,Personal Services,405
FY17,Community Services,5020,Expense,Other Services and Charges,3027
FY17,Community Services,5020,Expense,Personal Services,1244
FY17,Community Services,5020,Expense,Personal Services,5294
FY17,Community Services,5020,Expense,Personal Services,7
FY17,Community Services,5020,Revenue,Charges for Services,25000
FY17,Community Services,5020,Revenue,Investment Income & Rentals,500
FY17,Community Services,5020,Expense,Personal Services,638
FY17,Community Services,5020,Expense,Supplies,800
FY17,Community Services,5020,Revenue,Charges for Services,1000
FY17,Community Services,5020,Expense,Other Services and Charges,250
FY17,Community Services,5020,Revenue,Charges for Services,220
FY17,Community Services,5020,Expense,Other Services and Charges,10
FY17,Community Services,5020,Revenue,Charges for Services,5600
FY17,Community Services,5020,Expense,Capital Outlays,500
FY17,Community Services,5020,Expense,Other Financing,6584
FY17,Community Services,5020,Expense,Personal Services,1229
FY17,Community Services,5020,Revenue,Charges for Services,100
FY17,Community Services,5020,Expense,Other Services and Charges,40000
FY17,Community Services,5020,Expense,Other Services and Charges,1300
FY17,Community Services,5020,Expense,Other Services and Charges,1500
FY17,Community Services,5020,Revenue,Other Financing Sources,1500
FY17,Community Services,5020,Expense,Capital Outlays,1500
FY17,Community Services,5020,Revenue,Charges for Services,19500
FY17,Community Services,5020,Expense,Personal Services,17905
FY17,Community Services,5020,Expense,Other Services and Charges,9420
FY17,Community Services,5020,Expense,Supplies,5000
FY17,Community Services,5020,Revenue,Charges for Services,70000
FY17,Community Services,5020,Revenue,Investment Income & Rentals,4500
FY17,Community Services,5020,Expense,Personal Services,4207
FY17,Community Services,5020,Expense,Other Services and Charges,40000
FY17,Community Services,5020,Expense,Other Financing,18082
FY17,Community Services,5020,Expense,Personal Services,4180
FY17,Community Services,5020,Expense,Other Financing,22873
FY17,Community Services,5020,Expense,Other Services and Charges,1500
FY17,Community Services,5020,Expense,Other Services and Charges,3000
FY17,Community Services,5020,Expense,Other Services and Charges,4000
FY17,Community Services,5020,Revenue,Charges for Services,11000
FY17,Community Services,5020,Expense,Other Services and Charges,1500
FY17,Community Services,5020,Expense,Personal Services,2157
FY17,Community Services,5020,Expense,Personal Services,121
FY17,Community Services,5020,Expense,Personal Services,2550
FY17,Community Services,5020,Expense,Other Services and Charges,30
FY17,Community Services,5020,Revenue,Charges for Services,1000
FY17,Community Services,5020,Expense,Other Services and Charges,750
FY17,Community Services,5020,Expense,Personal Services,1557
FY17,Community Services,5020,Expense,Other Services and Charges,1800
FY17,Community Services,5020,Revenue,Charges for Services,220
FY17,Community Services,5020,Expense,Personal Services,615
FY17,Community Services,5020,Revenue,Charges for Services,1500
FY17,Community Services,5020,Expense,Personal Services,307
FY17,Community Services,5020,Expense,Other Services and Charges,1300
FY17,Community Services,5020,Revenue,Charges for Services,200
FY17,Community Services,5020,Expense,Other Services and Charges,1682
FY17,Community Services,5020,Expense,Personal Services,3
FY17,Community Services,5020,Expense,Personal Services,195
FY17,Community Services,5020,Expense,Personal Services,599
FY17,Community Services,5020,Expense,Other Services and Charges,13000
FY17,Community Services,5020,Expense,Other Services and Charges,250
FY17,Community Services,5020,Expense,Personal Services,2549
FY17,Community Services,5020,Expense,Personal Services,250
FY17,Community Services,5020,Revenue,Investment Income & Rentals,500
FY17,Community Services,5020,Revenue,Charges for Services,2000
FY17,Community Services,5020,Expense,Other Financing,7624
FY17,Community Services,5020,Expense,Supplies,1275
FY17,Community Services,5020,Revenue,Charges for Services,13000
FY17,Community Services,5020,Expense,Other Services and Charges,10
FY17,Community Services,5020,Expense,Other Financing,3712
FY17,Community Services,5020,Revenue,Other Financing Sources,500
FY17,Community Services,5020,Expense,Capital Outlays,500
FY17,Community Services,5020,Expense,Other Services and Charges,450
FY17,Community Services,5020,Expense,Other Services and Charges,1000
FY17,Community Services,5020,Expense,Personal Services,1797
FY17,Community Services,5020,Expense,Personal Services,921
FY17,Community Services,5020,Expense,Other Services and Charges,1500
FY17,Community Services,5020,Expense,Other Services and Charges,4373
FY17,Community Services,5020,Expense,Personal Services,1700
FY17,Community Services,5020,Expense,Capital Outlays,1000
FY17,Community Services,5020,Expense,Personal Services,7646
FY17,Community Services,5020,Revenue,Charges for Services,4000
FY17,Community Services,5020,Expense,Personal Services,710
FY17,Community Services,5020,Expense,Other Financing,11244
FY17,Community Services,5020,Expense,Other Services and Charges,650
FY17,Community Services,5020,Expense,Other Services and Charges,500
FY17,Community Services,5020,Expense,Supplies,2500
FY17,Community Services,5020,Expense,Other Services and Charges,5000
FY17,Community Services,5020,Revenue,Charges for Services,24000
FY17,Community Services,5020,Expense,Other Financing,15248
FY17,Community Services,5020,Expense,Other Services and Charges,1500
FY17,Community Services,5020,Revenue,Other Financing Sources,1000
FY17,Community Services,5020,Expense,Other Services and Charges,20
FY17,Community Services,5020,Expense,Personal Services,1844
FY17,Community Services,5020,Expense,Other Services and Charges,40000
FY17,Community Services,5020,Revenue,Charges for Services,8000
FY17,Community Services,5020,Revenue,Investment Income & Rentals,1000
FY17,Community Services,5020,Expense,Personal Services,75
FY17,Community Services,5020,Revenue,Charges for Services,440
FY17,Community Services,5020,Expense,Other Services and Charges,1500
FY17,Community Services,5020,Revenue,Charges for Services,295000
FY17,Community Services,5020,Expense,Other Services and Charges,80
FY17,Community Services,5020,Expense,Other Financing,47825
FY17,Community Services,5020,Expense,Personal Services,11679
FY17,Community Services,5020,Expense,Other Services and Charges,27288
FY17,Community Services,5020,Expense,Other Services and Charges,12000
FY17,Community Services,5020,Expense,Personal Services,47424
FY17,Community Services,5020,Expense,Other Services and Charges,40000
FY17,Community Services,5020,Expense,Other Services and Charges,2500
FY17,Community Services,5020,Expense,Other Services and Charges,5000
FY17,Community Services,5020,Revenue,Charges for Services,50000
FY17,Community Services,5020,Expense,Other Financing,60994
FY17,Community Services,5020,Expense,Other Services and Charges,2920
FY17,Community Services,5020,Expense,Personal Services,8000
FY17,Community Services,5020,Revenue,Investment Income & Rentals,15000
FY17,Community Services,5020,Expense,Personal Services,4216
FY17,Community Services,5020,Revenue,Charges for Services,5000
FY17,Community Services,5020,Expense,Other Services and Charges,2750
FY17,Community Services,5020,Expense,Personal Services,5714
