budget_year,department,account_type,fund_code,account_category,amount
FY17-18,Public Library,Expense,2241,Allowances & Premiums,4095.0
FY17-18,Public Library,Expense,2241,Allowances & Premiums,4095.0
FY17-18,Fire,Expense,1010,Services & Supplies,4100.0
FY17-18,Public Works,Expense,4400,Internal Services & Work Orders,4100.0
FY17-18,Public Works,Expense,1710,Travel & Education,4100.0
FY17-18,Transportation,Expense,7760,Internal Services & Work Orders,4100.0
FY17-18,Parks & Recreation,Expense,1820,Services & Supplies,4100.0
FY17-18,Public Library,Expense,2241,Services & Supplies,4100.0
FY17-18,Human Services,Expense,2195,Internal Services & Work Orders,4100.0
FY17-18,Economic & Workforce Development,Expense,2108,Civilian Retirement,4107.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4109.0
FY17-18,Public Works,Expense,3100,Internal Services & Work Orders,4112.0
FY17-18,Finance,Expense,1700,Internal Services & Work Orders,4119.0
FY17-18,Transportation,Expense,2416,Services & Supplies,4120.0
FY17-18,Information Technology,Expense,1010,Travel & Education,4120.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Retirement,4120.0
FY17-18,Human Services,Expense,1010,Services & Supplies,4120.0
FY17-18,Police,Expense,1010,Allowances & Premiums,4125.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,4125.0
FY17-18,Finance,Expense,1010,Civilian Overtime,4130.0
FY17-18,Human Services,Expense,2160,Overhead Allocations,4130.0
FY17-18,Transportation,Expense,2415,Internal Services & Work Orders,4132.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,4140.0
FY17-18,Human Resources Management,Expense,1010,Contract Services,4150.0
FY17-18,Police,Expense,1010,Sworn Overtime,4150.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,4152.0
FY17-18,Human Services,Expense,1010,Services & Supplies,4160.0
FY17-18,Human Services,Expense,1010,Operating Transfers,4162.0
FY17-18,Human Services,Expense,1010,Overhead Allocations,4166.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,4169.0
FY17-18,Public Works,Expense,4100,Internal Services & Work Orders,4171.0
FY17-18,Transportation,Expense,3100,Internal Services & Work Orders,4171.0
FY17-18,Human Services,Expense,1010,Civilian Salaries,4174.0
FY17-18,Public Works,Expense,2211,Civilian Salaries,4175.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4176.0
FY17-18,Police,Expense,2113,Overhead Allocations,4178.0
FY17-18,Police,Expense,2113,Overhead Allocations,4178.0
FY17-18,Mayor,Expense,1010,Travel & Education,4179.0
FY17-18,Human Services,Expense,2128,Overhead Allocations,4182.0
FY17-18,Economic & Workforce Development,Expense,1610,Internal Services & Work Orders,4188.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4189.0
FY17-18,Parks & Recreation,Expense,1820,Allowances & Premiums,4193.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,4198.0
FY17-18,Human Services,Expense,2128,Allowances & Premiums,4199.0
FY17-18,City Administrator,Expense,1010,Contract Services,4200.0
FY17-18,City Administrator,Expense,1010,Allowances & Premiums,4200.0
FY17-18,City Administrator,Expense,1010,Allowances & Premiums,4200.0
FY17-18,City Attorney,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Human Resources Management,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Human Resources Management,Expense,1150,Allowances & Premiums,4200.0
FY17-18,Fire,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,7760,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,3100,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,7760,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,7760,Allowances & Premiums,4200.0
FY17-18,Finance,Expense,2195,Civilian Fringe Benefits,4425.0
FY17-18,Public Works,Expense,3100,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,4400,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,4400,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,4400,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,1710,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,1720,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,1720,Allowances & Premiums,4200.0
FY17-18,Public Works,Expense,2310,Allowances & Premiums,4200.0
FY17-18,Transportation,Expense,7760,Allowances & Premiums,4200.0
FY17-18,Transportation,Expense,7760,Allowances & Premiums,4200.0
FY17-18,Transportation,Expense,3100,Allowances & Premiums,4200.0
FY17-18,Transportation,Expense,2415,Travel & Education,4200.0
FY17-18,Transportation,Expense,7760,Allowances & Premiums,4200.0
FY17-18,Transportation,Expense,1750,Allowances & Premiums,4200.0
FY17-18,Information Technology,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Parks & Recreation,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Parks & Recreation,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Parks & Recreation,Expense,1820,Allowances & Premiums,4200.0
FY17-18,Public Library,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Race & Equity,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Public Ethics Commission,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Police Commission,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Human Services,Expense,1010,Allowances & Premiums,4200.0
FY17-18,Human Services,Expense,7760,Allowances & Premiums,4200.0
FY17-18,Human Services,Expense,2252,Allowances & Premiums,4200.0
FY17-18,Police,Expense,1010,Civilian Overtime,4250.0
FY17-18,Human Services,Expense,2252,Allowances & Premiums,4200.0
FY17-18,Planning & Building,Expense,2415,Allowances & Premiums,4200.0
FY17-18,Planning & Building,Expense,2415,Allowances & Premiums,4200.0
FY17-18,Planning & Building,Expense,2415,Allowances & Premiums,4200.0
FY17-18,Economic & Workforce Development,Expense,5643,Allowances & Premiums,4200.0
FY17-18,Economic & Workforce Development,Expense,2217,Allowances & Premiums,4200.0
FY17-18,Transportation,Expense,7760,Allowances & Premiums,4201.0
FY17-18,Public Library,Expense,2241,Civilian Retirement,4201.0
FY17-18,Transportation,Expense,2230,Services & Supplies,4210.0
FY17-18,Transportation,Expense,2211,Services & Supplies,4210.0
FY17-18,Finance,Expense,1010,Contract Services,4210.0
FY17-18,Transportation,Expense,2230,Services & Supplies,4210.0
FY17-18,City Attorney,Expense,1010,Internal Services & Work Orders,4214.0
FY17-18,Public Works,Expense,5321,Internal Services & Work Orders,4217.0
FY17-18,Public Works,Expense,5321,Internal Services & Work Orders,4217.0
FY17-18,Human Services,Expense,1010,Services & Supplies,4220.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4233.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4233.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4233.0
FY17-18,Fire,Expense,2123,Internal Services & Work Orders,4233.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,4233.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,4233.0
FY17-18,Economic & Workforce Development,Expense,2195,Internal Services & Work Orders,4234.0
FY17-18,Police,Expense,1010,Allowances & Premiums,4238.0
FY17-18,Human Services,Expense,1010,Civilian Fringe Benefits,4256.0
FY17-18,Human Services,Expense,2120,Civilian Salaries,4262.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Fringe Benefits,4263.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4264.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4264.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4264.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4264.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4264.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,4264.0
FY17-18,Finance,Expense,1610,Civilian Salaries,4265.0
FY17-18,Human Services,Expense,1780,Contract Services,4269.0
FY17-18,Public Works,Expense,3100,Civilian Salaries,4276.0
FY17-18,Public Works,Expense,4400,Internal Services & Work Orders,4286.0
FY17-18,Human Services,Expense,1010,Civilian Retirement,4288.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,4289.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Retirement,4291.0
FY17-18,Police,Expense,1010,Services & Supplies,4297.0
FY17-18,Housing & Community Development,Expense,2413,Internal Services & Work Orders,4299.0
FY17-18,Finance,Expense,1010,Travel & Education,4300.0
FY17-18,Transportation,Expense,7760,Civilian Retirement,4300.0
FY17-18,Parks & Recreation,Expense,1820,Services & Supplies,4304.0
FY17-18,City Attorney,Expense,1010,Services & Supplies,4310.0
FY17-18,City Attorney,Expense,1010,Services & Supplies,4310.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4310.0
FY17-18,Economic & Workforce Development,Expense,2195,Contract Services,4340.0
FY17-18,Transportation,Expense,2216,Allowances & Premiums,4347.0
FY17-18,Human Services,Expense,2195,Services & Supplies,4349.0
FY17-18,Public Works,Expense,7760,Travel & Education,4350.0
FY17-18,Housing & Community Development,Expense,1610,Civilian Salaries,4351.0
FY17-18,Housing & Community Development,Expense,1610,Civilian Salaries,4355.0
FY17-18,Police,Expense,1010,Allowances & Premiums,4360.0
FY17-18,Parks & Recreation,Expense,1010,Allowances & Premiums,4368.0
FY17-18,Parks & Recreation,Expense,1010,Allowances & Premiums,4368.0
FY17-18,Public Works,Expense,4400,Allowances & Premiums,4368.0
FY17-18,Public Works,Expense,1720,Allowances & Premiums,4368.0
FY17-18,Parks & Recreation,Expense,1820,Allowances & Premiums,4368.0
FY17-18,Parks & Recreation,Expense,1820,Allowances & Premiums,4368.0
FY17-18,Parks & Recreation,Expense,1010,Allowances & Premiums,4368.0
FY17-18,Police,Expense,1010,Sworn Overtime,4370.0
FY17-18,Police,Expense,1010,Sworn Overtime,4370.0
FY17-18,Public Library,Expense,2241,Contract Services,4370.0
FY17-18,Human Services,Expense,7760,Travel & Education,4370.0
FY17-18,Human Services,Expense,1010,Allowances & Premiums,4371.0
FY17-18,Planning & Building,Expense,2415,Travel & Education,4375.0
FY17-18,Human Services,Expense,1010,Overhead Allocations,4380.0
FY17-18,Transportation,Expense,2231,Civilian Overtime,4382.0
FY17-18,Human Services,Expense,1010,Overhead Allocations,4385.0
FY17-18,Police,Expense,2113,Overhead Allocations,4386.0
FY17-18,Police,Expense,2113,Overhead Allocations,4387.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,2113,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4388.0
FY17-18,Transportation,Expense,3100,Internal Services & Work Orders,4388.0
FY17-18,Public Library,Expense,2241,Travel & Education,4397.0
FY17-18,Parks & Recreation,Expense,1820,Travel & Education,4400.0
FY17-18,Information Technology,Expense,4200,Internal Services & Work Orders,4403.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,4403.0
FY17-18,Non-Departmental,Expense,1700,Operating Transfers,4406.0
FY17-18,Public Works,Expense,7760,Allowances & Premiums,4413.0
FY17-18,Public Works,Expense,3100,Civilian Salaries,4434.0
FY17-18,Economic & Workforce Development,Expense,5656,Civilian Salaries,4413.0
FY17-18,Transportation,Expense,2230,Allowances & Premiums,4416.0
FY17-18,Transportation,Expense,2215,Allowances & Premiums,4416.0
FY17-18,City Attorney,Expense,3100,Internal Services & Work Orders,4419.0
FY17-18,Transportation,Expense,2216,Internal Services & Work Orders,4421.0
FY17-18,City Clerk,Expense,1010,Allowances & Premiums,4422.0
FY17-18,Public Library,Expense,1010,Allowances & Premiums,4423.0
FY17-18,Police,Expense,2411,Allowances & Premiums,4429.0
FY17-18,Public Works,Expense,7760,Contract Services,4430.0
FY17-18,Human Resources Management,Expense,1150,Internal Services & Work Orders,4432.0
FY17-18,Police,Expense,2113,Internal Services & Work Orders,4434.0
FY17-18,Human Services,Expense,7760,Services & Supplies,4440.0
FY17-18,Mayor,Expense,2216,Internal Services & Work Orders,4442.0
FY17-18,Public Works,Expense,4400,Allowances & Premiums,4442.0
FY17-18,Transportation,Expense,7760,Internal Services & Work Orders,4442.0
FY17-18,Finance,Expense,2412,Contract Services,4453.0
FY17-18,Public Works,Expense,2310,Allowances & Premiums,4453.0
FY17-18,City Clerk,Expense,1010,Services & Supplies,4460.0
FY17-18,Police,Expense,1010,Allowances & Premiums,4463.0
FY17-18,Transportation,Expense,2211,Overhead Allocations,4465.0
FY17-18,Finance,Expense,2195,Civilian Retirement,4472.0
FY17-18,Housing & Community Development,Expense,2109,Internal Services & Work Orders,4475.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4478.0
FY17-18,Planning & Building,Expense,2415,Allowances & Premiums,4478.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,4484.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,4485.0
FY17-18,Housing & Community Development,Expense,1610,Civilian Salaries,4486.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,4490.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,4490.0
FY17-18,Finance,Expense,2250,Contract Services,4492.0
FY17-18,Transportation,Expense,2215,Internal Services & Work Orders,4496.0
FY17-18,Human Services,Expense,2128,Contract Services,4500.0
FY17-18,Human Services,Expense,2128,Services & Supplies,4500.0
FY17-18,City Attorney,Expense,1010,Internal Services & Work Orders,4500.0
FY17-18,City Attorney,Expense,1010,Services & Supplies,4500.0
FY17-18,Finance,Expense,1010,Services & Supplies,4500.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4500.0
FY17-18,Fire,Expense,1010,Services & Supplies,4500.0
FY17-18,Fire,Expense,1010,Travel & Education,4500.0
FY17-18,Public Works,Expense,7760,Travel & Education,4500.0
FY17-18,Transportation,Expense,2416,Services & Supplies,4500.0
FY17-18,Parks & Recreation,Expense,1820,Services & Supplies,4500.0
FY17-18,Human Services,Expense,2213,Internal Services & Work Orders,4500.0
FY17-18,Human Services,Expense,1010,Services & Supplies,4501.0
FY17-18,Transportation,Expense,7760,Civilian Retirement,4506.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,4507.0
FY17-18,Human Services,Expense,2128,Services & Supplies,4515.0
FY17-18,Planning & Building,Expense,2415,Services & Supplies,4516.0
FY17-18,Fire,Expense,1010,Civilian Overtime,4520.0
FY17-18,Public Works,Expense,2310,Services & Supplies,4520.0
FY17-18,Information Technology,Expense,1010,Services & Supplies,4520.0
FY17-18,Human Services,Expense,2160,Civilian Fringe Benefits,4521.0
FY17-18,Fire,Expense,2190,Civilian Salaries,4522.0
FY17-18,Finance,Expense,1010,Services & Supplies,4530.0
FY17-18,City Clerk,Expense,1010,Internal Services & Work Orders,4534.0
FY17-18,Human Services,Expense,2128,Contract Services,4536.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,4541.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4541.0
FY17-18,City Attorney,Expense,1010,Travel & Education,4550.0
FY17-18,Human Services,Expense,2103,Internal Services & Work Orders,4552.0
FY17-18,Public Works,Expense,4400,Internal Services & Work Orders,4556.0
FY17-18,Human Services,Expense,2160,Civilian Retirement,4557.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,4558.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,4558.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,4558.0
FY17-18,Fire,Expense,1010,Services & Supplies,4560.0
FY17-18,Housing & Community Development,Expense,1885,Civilian Fringe Benefits,4563.0
FY17-18,Transportation,Expense,2230,Internal Services & Work Orders,4564.0
FY17-18,Human Services,Expense,2128,Services & Supplies,4570.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4579.0
FY17-18,Human Services,Expense,2128,Overhead Allocations,4580.0
FY17-18,Public Works,Expense,7760,Services & Supplies,4583.0
FY17-18,Public Works,Expense,7760,Services & Supplies,4583.0
FY17-18,Public Works,Expense,7760,Travel & Education,4583.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Salaries,4583.0
FY17-18,City Clerk,Expense,1610,Civilian Salaries,4590.0
FY17-18,Housing & Community Development,Expense,1885,Civilian Retirement,4597.0
FY17-18,Information Technology,Expense,4200,Civilian Salaries,4599.0
FY17-18,Economic & Workforce Development,Expense,1010,Allowances & Premiums,4599.0
FY17-18,Transportation,Expense,1010,Services & Supplies,4600.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4605.0
