budget_year,account_type,department,fund_code,account_category,amount
FY16-17,Expense,Oakland Parks & Recreation,1820,,200
FY16-17,Expense,Oakland Parks & Recreation,1820,,885
FY16-17,Expense,Oakland Parks & Recreation,1820,,300
FY16-17,Expense,Oakland Parks & Recreation,1820,,1316
FY16-17,Expense,Oakland Parks & Recreation,1820,,1000
FY16-17,Expense,Oakland Parks & Recreation,1820,,1500
FY16-17,Expense,Oakland Parks & Recreation,1820,,500
FY16-17,Expense,Oakland Parks & Recreation,1820,,600
FY16-17,Expense,Oakland Parks & Recreation,1820,,390
FY16-17,Expense,Oakland Parks & Recreation,1820,,3100
FY16-17,Expense,Oakland Parks & Recreation,1820,,740
FY16-17,Expense,Oakland Parks & Recreation,1820,,500
FY16-17,Expense,Oakland Parks & Recreation,1820,,240
FY16-17,Expense,Oakland Parks & Recreation,1820,,1000
FY16-17,Expense,Oakland Parks & Recreation,1820,,2068
FY16-17,Expense,Oakland Parks & Recreation,1820,,500
FY16-17,Expense,Oakland Parks & Recreation,1820,,86330
FY16-17,Expense,Oakland Parks & Recreation,1820,,14060
FY16-17,Expense,Oakland Parks & Recreation,1820,,232
FY16-17,Expense,Oakland Parks & Recreation,1820,,31500
FY16-17,Expense,Oakland Parks & Recreation,1820,,2173
FY16-17,Expense,Oakland Parks & Recreation,1820,,210
FY16-17,Expense,Oakland Parks & Recreation,1820,,1900
FY16-17,Expense,Oakland Parks & Recreation,1820,,4617
FY16-17,Expense,Oakland Parks & Recreation,1820,,2737
FY16-17,Expense,Oakland Parks & Recreation,1820,,892
FY16-17,Expense,Oakland Parks & Recreation,1820,,1677
FY16-17,Expense,Oakland Parks & Recreation,1820,,300
FY16-17,Expense,Oakland Parks & Recreation,2310,,16578
FY16-17,Expense,Oakland Parks & Recreation,2310,,34258
FY16-17,Expense,Oakland Parks & Recreation,2310,,10175
FY16-17,Expense,Oakland Parks & Recreation,2310,,460
FY16-17,Expense,Oakland Parks & Recreation,2310,,15729
FY16-17,Expense,Oakland Parks & Recreation,2310,,1408
FY16-17,Expense,Oakland Parks & Recreation,2310,,2550487
FY16-17,Expense,Oakland Parks & Recreation,2310,,755
FY16-17,Expense,Oakland Parks & Recreation,2996,,16314
FY16-17,Expense,Oakland Parks & Recreation,2996,,533
FY16-17,Expense,Oakland Parks & Recreation,3200,,33982
FY16-17,Expense,Oakland Parks & Recreation,3200,,8872
FY16-17,Expense,Oakland Parks & Recreation,3200,,29815
FY16-17,Expense,Oakland Parks & Recreation,3200,,21473
FY16-17,Expense,Oakland Parks & Recreation,3200,,74010
FY16-17,Expense,Oakland Parks & Recreation,3200,,21982
FY16-17,Expense,Oakland Parks & Recreation,3200,,9400
FY16-17,Expense,Oakland Parks & Recreation,3200,,285909
FY16-17,Expense,Oakland Parks & Recreation,3200,,60
FY16-17,Expense,Oakland Parks & Recreation,3200,,8549
FY16-17,Expense,Oakland Parks & Recreation,3200,,35814
FY16-17,Expense,Oakland Parks & Recreation,3200,,200
FY16-17,Expense,Oakland Parks & Recreation,3200,,1631
FY16-17,Expense,Oakland Parks & Recreation,3200,,6400
FY16-17,Expense,Oakland Parks & Recreation,3200,,20500
FY16-17,Expense,Oakland Parks & Recreation,3200,,68755
FY16-17,Expense,Oakland Parks & Recreation,3200,,13295
FY16-17,Expense,Oakland Parks & Recreation,3200,,10385
FY16-17,Expense,Oakland Parks & Recreation,3200,,50
FY16-17,Expense,Oakland Parks & Recreation,7999,,7160
FY16-17,Expense,Oakland Parks & Recreation,7999,,23441
FY16-17,Expense,Oakland Parks & Recreation,7999,,440
FY16-17,Expense,Oakland Parks & Recreation,7999,,330
FY16-17,Expense,Oakland Parks & Recreation,7999,,270
FY16-17,Expense,Oakland Parks & Recreation,7999,,37629
FY16-17,Expense,Oakland Public Library,1010,,60184
FY16-17,Expense,Oakland Public Library,1010,,60184
FY16-17,Expense,Oakland Public Library,1010,,46762
FY16-17,Expense,Oakland Public Library,1010,,128849
FY16-17,Expense,Oakland Public Library,1010,,172859
FY16-17,Expense,Oakland Public Library,1010,,60184
FY16-17,Expense,Oakland Public Library,1010,,1650
FY16-17,Expense,Oakland Public Library,1010,,1170
FY16-17,Expense,Oakland Public Library,1010,,3510
FY16-17,Expense,Oakland Public Library,1010,,3510
FY16-17,Expense,Oakland Public Library,1010,,6511
FY16-17,Expense,Oakland Public Library,1010,,3604
FY16-17,Expense,Oakland Public Library,1010,,2580
FY16-17,Expense,Oakland Public Library,1010,,60104
FY16-17,Expense,Oakland Public Library,1010,,56814
FY16-17,Expense,Oakland Public Library,1010,,38270
FY16-17,Expense,Oakland Public Library,1010,,14957
FY16-17,Expense,Oakland Public Library,1010,,51343
FY16-17,Expense,Oakland Public Library,1010,,29124
FY16-17,Expense,Oakland Public Library,1010,,87367
FY16-17,Expense,Oakland Public Library,1010,,39045
FY16-17,Expense,Oakland Public Library,1010,,8436
FY16-17,Expense,Oakland Public Library,1010,,78028
FY16-17,Expense,Oakland Public Library,1010,,22629
FY16-17,Expense,Oakland Public Library,1010,,56356
FY16-17,Expense,Oakland Public Library,1010,,49794
FY16-17,Expense,Oakland Public Library,1010,,46401
FY16-17,Expense,Oakland Public Library,1010,,101097
FY16-17,Expense,Oakland Public Library,1010,,28794
FY16-17,Expense,Oakland Public Library,1010,,69020
FY16-17,Expense,Oakland Public Library,1010,,11677
FY16-17,Expense,Oakland Public Library,1010,,4043
FY16-17,Expense,Oakland Public Library,1010,,6819
FY16-17,Expense,Oakland Public Library,1010,,4289
FY16-17,Expense,Oakland Public Library,1010,,7982
FY16-17,Expense,Oakland Public Library,1010,,3942
FY16-17,Expense,Oakland Public Library,1010,,1327
FY16-17,Expense,Oakland Public Library,1010,,3905
FY16-17,Expense,Oakland Public Library,1010,,414786
FY16-17,Expense,Oakland Public Library,1010,,46998
FY16-17,Expense,Oakland Public Library,1010,,32041
FY16-17,Expense,Oakland Public Library,1010,,101059
FY16-17,Expense,Oakland Public Library,1010,,88242
FY16-17,Expense,Oakland Public Library,1010,,28058
FY16-17,Expense,Oakland Public Library,1010,,98344
FY16-17,Expense,Oakland Public Library,1010,,71097
FY16-17,Expense,Oakland Public Library,1010,,5850
FY16-17,Expense,Oakland Public Library,1010,,1170
FY16-17,Expense,Oakland Public Library,1010,,1170
FY16-17,Expense,Oakland Public Library,1010,,1170
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,13889
FY16-17,Expense,Oakland Public Library,1010,,1104
FY16-17,Expense,Oakland Public Library,1010,,22629
FY16-17,Expense,Oakland Public Library,1010,,29124
FY16-17,Expense,Oakland Public Library,1010,,29124
FY16-17,Expense,Oakland Public Library,1010,,11062
FY16-17,Expense,Oakland Public Library,1010,,27633
FY16-17,Expense,Oakland Public Library,1010,,53471
FY16-17,Expense,Oakland Public Library,1010,,53192
FY16-17,Expense,Oakland Public Library,1010,,10495
FY16-17,Expense,Oakland Public Library,1010,,3273820
FY16-17,Expense,Oakland Public Library,1010,,1894
FY16-17,Expense,Oakland Public Library,1010,,7221
FY16-17,Expense,Oakland Public Library,1010,,180540
FY16-17,Expense,Oakland Public Library,1010,,202356
FY16-17,Expense,Oakland Public Library,1010,,188886
FY16-17,Expense,Oakland Public Library,1010,,77525
FY16-17,Expense,Oakland Public Library,1010,,102900
FY16-17,Expense,Oakland Public Library,1010,,97119
FY16-17,Expense,Oakland Public Library,1010,,5850
FY16-17,Expense,Oakland Public Library,1010,,1170
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,32289
FY16-17,Expense,Oakland Public Library,1010,,8333
FY16-17,Expense,Oakland Public Library,1010,,17875
FY16-17,Expense,Oakland Public Library,1010,,6789
FY16-17,Expense,Oakland Public Library,1010,,97923
FY16-17,Expense,Oakland Public Library,1010,,24369
FY16-17,Expense,Oakland Public Library,1010,,8004
FY16-17,Expense,Oakland Public Library,1010,,35595
FY16-17,Expense,Oakland Public Library,1010,,47245
FY16-17,Expense,Oakland Public Library,1010,,79368
FY16-17,Expense,Oakland Public Library,1010,,5859
FY16-17,Expense,Oakland Public Library,1010,,8002
FY16-17,Expense,Oakland Public Library,1010,,4671
FY16-17,Expense,Oakland Public Library,1010,,4476
FY16-17,Expense,Oakland Public Library,1010,,3986
FY16-17,Expense,Oakland Public Library,1010,,22928
FY16-17,Expense,Oakland Public Library,1010,,20700
FY16-17,Expense,Oakland Public Library,1010,,60184
FY16-17,Expense,Oakland Public Library,1010,,106946
FY16-17,Expense,Oakland Public Library,1010,,220185
FY16-17,Expense,Oakland Public Library,1010,,470
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,53623
FY16-17,Expense,Oakland Public Library,1010,,5178
FY16-17,Expense,Oakland Public Library,1010,,29209
FY16-17,Expense,Oakland Public Library,1010,,13889
FY16-17,Expense,Oakland Public Library,1010,,23816
FY16-17,Expense,Oakland Public Library,1010,,30562
FY16-17,Expense,Oakland Public Library,1010,,29124
FY16-17,Expense,Oakland Public Library,1010,,52770
FY16-17,Expense,Oakland Public Library,1010,,52034
FY16-17,Expense,Oakland Public Library,1010,,92786
FY16-17,Expense,Oakland Public Library,1010,,34405
FY16-17,Expense,Oakland Public Library,1010,,84708
FY16-17,Expense,Oakland Public Library,1010,,49104
FY16-17,Expense,Oakland Public Library,1010,,45154
FY16-17,Expense,Oakland Public Library,1010,,59160
FY16-17,Expense,Oakland Public Library,1010,,21471
FY16-17,Expense,Oakland Public Library,1010,,27633
FY16-17,Expense,Oakland Public Library,1010,,1243
FY16-17,Expense,Oakland Public Library,1010,,121380
FY16-17,Expense,Oakland Public Library,1010,,66301
FY16-17,Expense,Oakland Public Library,1010,,1131
FY16-17,Expense,Oakland Public Library,1010,,3865
FY16-17,Expense,Oakland Public Library,1010,,1641
FY16-17,Expense,Oakland Public Library,1010,,1110
FY16-17,Expense,Oakland Public Library,1010,,9105
FY16-17,Expense,Oakland Public Library,1010,,7232
FY16-17,Expense,Oakland Public Library,1010,,1260
FY16-17,Expense,Oakland Public Library,1010,,123199
FY16-17,Expense,Oakland Public Library,1010,,200723
FY16-17,Expense,Oakland Public Library,1010,,190446
FY16-17,Expense,Oakland Public Library,1010,,55015
FY16-17,Expense,Oakland Public Library,1010,,47813
FY16-17,Expense,Oakland Public Library,1010,,115851
FY16-17,Expense,Oakland Public Library,1010,,7500
FY16-17,Expense,Oakland Public Library,1010,,1170
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,47891
FY16-17,Expense,Oakland Public Library,1010,,1895
FY16-17,Expense,Oakland Public Library,1010,,47590
FY16-17,Expense,Oakland Public Library,1010,,13577
FY16-17,Expense,Oakland Public Library,1010,,3671
FY16-17,Expense,Oakland Public Library,1010,,62352
FY16-17,Expense,Oakland Public Library,1010,,49370
FY16-17,Expense,Oakland Public Library,1010,,12882
FY16-17,Expense,Oakland Public Library,1010,,2134
FY16-17,Expense,Oakland Public Library,1010,,803
FY16-17,Expense,Oakland Public Library,1010,,2553
FY16-17,Expense,Oakland Public Library,1010,,916
FY16-17,Expense,Oakland Public Library,1010,,2959
FY16-17,Expense,Oakland Public Library,1010,,6232
FY16-17,Expense,Oakland Public Library,1010,,3919
FY16-17,Expense,Oakland Public Library,1010,,2215
FY16-17,Expense,Oakland Public Library,1010,,1327
FY16-17,Expense,Oakland Public Library,1010,,9345
FY16-17,Expense,Oakland Public Library,1010,,4952
FY16-17,Expense,Oakland Public Library,1010,,5975
FY16-17,Expense,Oakland Public Library,1010,,98344
FY16-17,Expense,Oakland Public Library,1010,,116458
FY16-17,Expense,Oakland Public Library,1010,,50357
FY16-17,Expense,Oakland Public Library,1010,,23237
FY16-17,Expense,Oakland Public Library,1010,,22859
FY16-17,Expense,Oakland Public Library,1010,,4200
FY16-17,Expense,Oakland Public Library,1010,,1170
FY16-17,Expense,Oakland Public Library,1010,,1966
FY16-17,Expense,Oakland Public Library,1010,,17875
FY16-17,Expense,Oakland Public Library,1010,,14202
FY16-17,Expense,Oakland Public Library,1010,,21117
FY16-17,Expense,Oakland Public Library,1010,,17875
FY16-17,Expense,Oakland Public Library,1010,,23138
FY16-17,Expense,Oakland Public Library,1010,,106552
FY16-17,Expense,Oakland Public Library,1010,,11245
FY16-17,Expense,Oakland Public Library,1010,,83650
FY16-17,Expense,Oakland Public Library,1010,,56062
FY16-17,Expense,Oakland Public Library,1010,,2138
FY16-17,Expense,Oakland Public Library,1010,,27633
FY16-17,Expense,Oakland Public Library,1010,,92910
FY16-17,Expense,Oakland Public Library,1010,,86727
FY16-17,Expense,Oakland Public Library,1010,,23121
FY16-17,Expense,Oakland Public Library,1010,,44592
FY16-17,Expense,Oakland Public Library,1010,,97400
FY16-17,Expense,Oakland Public Library,1010,,10786
FY16-17,Expense,Oakland Public Library,1010,,5098
FY16-17,Expense,Oakland Public Library,1010,,4773
FY16-17,Expense,Oakland Public Library,1010,,1327
FY16-17,Expense,Oakland Public Library,1010,,15250
FY16-17,Expense,Oakland Public Library,1010,,17433
FY16-17,Expense,Oakland Public Library,1010,,161243
FY16-17,Expense,Oakland Public Library,1010,,5790
FY16-17,Expense,Oakland Public Library,1010,,1650
FY16-17,Expense,Oakland Public Library,1010,,1170
FY16-17,Expense,Oakland Public Library,1010,,1170
FY16-17,Expense,Oakland Public Library,1010,,1065
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,17875
FY16-17,Expense,Oakland Public Library,1010,,26208
FY16-17,Expense,Oakland Public Library,1010,,31937
FY16-17,Expense,Oakland Public Library,1010,,34591
FY16-17,Expense,Oakland Public Library,1010,,65399
FY16-17,Expense,Oakland Public Library,1010,,28846
FY16-17,Expense,Oakland Public Library,1010,,6902
FY16-17,Expense,Oakland Public Library,1010,,29124
FY16-17,Expense,Oakland Public Library,1010,,47590
FY16-17,Expense,Oakland Public Library,1010,,40515
FY16-17,Expense,Oakland Public Library,1010,,82894
FY16-17,Expense,Oakland Public Library,1010,,27633
FY16-17,Expense,Oakland Public Library,1010,,21471
FY16-17,Expense,Oakland Public Library,1010,,32644
FY16-17,Expense,Oakland Public Library,1010,,10669
FY16-17,Expense,Oakland Public Library,1010,,25000
FY16-17,Expense,Oakland Public Library,1010,,138550
FY16-17,Expense,Oakland Public Library,1010,,5647
FY16-17,Expense,Oakland Public Library,1010,,6663
FY16-17,Expense,Oakland Public Library,1010,,4522
FY16-17,Expense,Oakland Public Library,1010,,100000
FY16-17,Expense,Oakland Public Library,1010,,184489
FY16-17,Expense,Oakland Public Library,1010,,107527
FY16-17,Expense,Oakland Public Library,1010,,46762
FY16-17,Expense,Oakland Public Library,1010,,60184
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,2437
FY16-17,Expense,Oakland Public Library,1010,,30016
FY16-17,Expense,Oakland Public Library,1010,,54797
FY16-17,Expense,Oakland Public Library,1010,,29209
FY16-17,Expense,Oakland Public Library,1010,,34410
FY16-17,Expense,Oakland Public Library,1010,,17875
FY16-17,Expense,Oakland Public Library,1010,,48904
FY16-17,Expense,Oakland Public Library,1010,,89278
FY16-17,Expense,Oakland Public Library,1010,,42701
FY16-17,Expense,Oakland Public Library,1010,,21953
FY16-17,Expense,Oakland Public Library,1010,,74034
FY16-17,Expense,Oakland Public Library,1010,,45154
FY16-17,Expense,Oakland Public Library,1010,,27633
FY16-17,Expense,Oakland Public Library,1010,,889
FY16-17,Expense,Oakland Public Library,1010,,592
FY16-17,Expense,Oakland Public Library,1010,,134280
FY16-17,Expense,Oakland Public Library,1010,,2060
FY16-17,Expense,Oakland Public Library,1010,,19930
FY16-17,Expense,Oakland Public Library,1010,,12412
FY16-17,Expense,Oakland Public Library,1010,,9282
FY16-17,Expense,Oakland Public Library,1010,,3788
FY16-17,Expense,Oakland Public Library,1010,,4647
FY16-17,Expense,Oakland Public Library,1010,,1110
FY16-17,Expense,Oakland Public Library,2148,,485
FY16-17,Expense,Oakland Public Library,2148,,7399
FY16-17,Expense,Oakland Public Library,2148,,12490
FY16-17,Expense,Oakland Public Library,2148,,10735
FY16-17,Expense,Oakland Public Library,2148,,23381
FY16-17,Expense,Oakland Public Library,2148,,1556
FY16-17,Expense,Oakland Public Library,2148,,12148
FY16-17,Expense,Oakland Public Library,2148,,7375
FY16-17,Expense,Oakland Public Library,2163,,264
FY16-17,Expense,Oakland Public Library,2163,,2662
FY16-17,Expense,Oakland Public Library,2163,,1106
FY16-17,Expense,Oakland Public Library,2163,,518
FY16-17,Expense,Oakland Public Library,2163,,15039
FY16-17,Expense,Oakland Public Library,2163,,2781
FY16-17,Expense,Oakland Public Library,2163,,583
FY16-17,Expense,Oakland Public Library,2163,,48763
FY16-17,Expense,Oakland Public Library,2163,,1003
FY16-17,Expense,Oakland Public Library,2241,,86081
FY16-17,Expense,Oakland Public Library,2241,,39483
FY16-17,Expense,Oakland Public Library,2241,,63552
FY16-17,Expense,Oakland Public Library,2241,,109623
FY16-17,Expense,Oakland Public Library,2241,,216822
FY16-17,Expense,Oakland Public Library,2241,,858
FY16-17,Expense,Oakland Public Library,2241,,8190
FY16-17,Expense,Oakland Public Library,2241,,1170
FY16-17,Expense,Oakland Public Library,2241,,1170
FY16-17,Expense,Oakland Public Library,2241,,1170
FY16-17,Expense,Oakland Public Library,2241,,2340
FY16-17,Expense,Oakland Public Library,2241,,1170
FY16-17,Expense,Oakland Public Library,2241,,3510
FY16-17,Expense,Oakland Public Library,2241,,16750
FY16-17,Expense,Oakland Public Library,2241,,7207
FY16-17,Expense,Oakland Public Library,2241,,5242
FY16-17,Expense,Oakland Public Library,2241,,42944
FY16-17,Expense,Oakland Public Library,2241,,15848
FY16-17,Expense,Oakland Public Library,2241,,78591
FY16-17,Expense,Oakland Public Library,2241,,55221
FY16-17,Expense,Oakland Public Library,2241,,65694
FY16-17,Expense,Oakland Public Library,2241,,97471
FY16-17,Expense,Oakland Public Library,2241,,40194
FY16-17,Expense,Oakland Public Library,2241,,44816
FY16-17,Expense,Oakland Public Library,2241,,36025
FY16-17,Expense,Oakland Public Library,2241,,84164
FY16-17,Expense,Oakland Public Library,2241,,120304
FY16-17,Expense,Oakland Public Library,2241,,28401
FY16-17,Expense,Oakland Public Library,2241,,26249
FY16-17,Expense,Oakland Public Library,2241,,23121
FY16-17,Expense,Oakland Public Library,2241,,74355
FY16-17,Expense,Oakland Public Library,2241,,3340
FY16-17,Expense,Oakland Public Library,2241,,18430
FY16-17,Expense,Oakland Public Library,2241,,40000
FY16-17,Expense,Oakland Public Library,2241,,153070
FY16-17,Expense,Oakland Public Library,2241,,19000
FY16-17,Expense,Oakland Public Library,2241,,1000
FY16-17,Expense,Oakland Public Library,2241,,26120
FY16-17,Expense,Oakland Public Library,2241,,21670
FY16-17,Expense,Oakland Public Library,2241,,32489
FY16-17,Expense,Oakland Public Library,2241,,128190
