budget_year,department,fund_code,account_type,account_category,amount
FY14-15,Library,1010,Expense,,46385
FY14-15,Library,2241,Expense,,67630
FY14-15,Library,2241,Expense,,44329
FY14-15,Library,2241,Expense,,3489
FY14-15,Library,2241,Expense,,18688
FY14-15,Library,2241,Expense,,25119
FY14-15,Library,2241,Expense,,37573
FY14-15,Library,2241,Expense,,1662
FY14-15,Library,2241,Expense,,13088
FY14-15,Library,1010,Expense,,48196
FY14-15,Library,1010,Expense,,1833
FY14-15,Library,1010,Expense,,13318
FY14-15,Library,1010,Expense,,17901
FY14-15,Library,1010,Expense,,24329
FY14-15,Library,2163,Expense,,13581
FY14-15,Library,2163,Expense,,3489
FY14-15,Library,2163,Expense,,1053
FY14-15,Library,2163,Expense,,509
FY14-15,Library,2163,Expense,,50000
FY14-15,Library,2241,Expense,,102335
FY14-15,Library,2241,Expense,,11883
FY14-15,Library,2241,Expense,,1599
FY14-15,Library,2241,Expense,,3489
FY14-15,Library,2241,Expense,,594
FY14-15,Library,2241,Expense,,28278
FY14-15,Library,2241,Expense,,38008
FY14-15,Library,2241,Expense,,52579
FY14-15,Library,2241,Expense,,446
FY14-15,Library,2241,Expense,,146361
FY14-15,Library,1010,Expense,,44676
FY14-15,Library,1010,Expense,,12345
FY14-15,Library,1010,Expense,,16593
FY14-15,Library,1010,Expense,,22552
FY14-15,Library,2241,Expense,,217864
FY14-15,Library,2241,Expense,,21191
FY14-15,Library,2241,Expense,,1650
FY14-15,Library,2241,Expense,,3489
FY14-15,Library,2241,Expense,,1170
FY14-15,Library,2241,Expense,,60201
FY14-15,Library,2241,Expense,,80917
FY14-15,Library,2241,Expense,,111617
FY14-15,Library,2241,Expense,,795
FY14-15,Library,2241,Expense,,10000
FY14-15,Library,2241,Expense,,14000
FY14-15,Library,2241,Expense,,283539
FY14-15,City Administrator,1610,Expense,,6668
FY14-15,City Administrator,1610,Expense,,426
FY14-15,City Administrator,1610,Expense,,1842
FY14-15,City Administrator,1610,Expense,,2476
FY14-15,City Administrator,1610,Expense,,3366
FY14-15,City Administrator,1760,Expense,,153045
FY14-15,City Administrator,1760,Expense,,271230
FY14-15,City Administrator,1760,Expense,,5548
FY14-15,City Administrator,1760,Expense,,4219
FY14-15,City Administrator,1760,Expense,,42291
FY14-15,City Administrator,1760,Expense,,74946
FY14-15,City Administrator,1760,Expense,,100738
FY14-15,City Administrator,1760,Expense,,56843
FY14-15,City Administrator,1760,Expense,,136912
FY14-15,City Administrator,1760,Expense,,77255
FY14-15,City Administrator,1760,Expense,,1675
FY14-15,City Administrator,1760,Expense,,278
FY14-15,City Administrator,1760,Expense,,4725
FY14-15,City Administrator,1760,Expense,,150
FY14-15,City Administrator,1760,Expense,,974
FY14-15,City Administrator,1760,Expense,,14600
FY14-15,City Administrator,1760,Expense,,500
FY14-15,City Administrator,1760,Expense,,111
FY14-15,City Administrator,1760,Expense,,17612
FY14-15,City Administrator,1760,Expense,,24340
FY14-15,City Administrator,1760,Expense,,20000
FY14-15,City Administrator,1760,Expense,,151
FY14-15,City Administrator,1760,Expense,,10262
FY14-15,City Administrator,1760,Expense,,5315
FY14-15,City Administrator,1760,Expense,,5500
FY14-15,City Administrator,1760,Expense,,500
FY14-15,City Administrator,1760,Expense,,180
FY14-15,City Administrator,1760,Expense,,100
FY14-15,City Administrator,1760,Expense,,3720
FY14-15,City Administrator,1760,Expense,,350
FY14-15,City Administrator,1760,Expense,,80500
FY14-15,City Administrator,1760,Expense,,3210
FY14-15,City Administrator,1760,Expense,,3500
FY14-15,City Administrator,1760,Expense,,5000
FY14-15,City Administrator,1760,Expense,,11290
FY14-15,City Administrator,1760,Expense,,400
FY14-15,City Administrator,1760,Expense,,350
FY14-15,City Administrator,1760,Expense,,100
FY14-15,City Administrator,1760,Expense,,100
FY14-15,City Administrator,1760,Expense,,640
FY14-15,City Administrator,1760,Expense,,14707
FY14-15,City Administrator,1760,Expense,,200
FY14-15,City Administrator,1760,Expense,,3770
FY14-15,City Administrator,1760,Expense,,6366
FY14-15,Community Services,1010,Expense,,48966
FY14-15,Community Services,1010,Expense,,13531
FY14-15,Community Services,1010,Expense,,18187
FY14-15,Community Services,1010,Expense,,24718
FY14-15,Community Services,2128,Expense,,341992
FY14-15,Community Services,2128,Expense,,140775
FY14-15,Community Services,2128,Expense,,8909
FY14-15,Community Services,2128,Expense,,38900
FY14-15,Community Services,2128,Expense,,94499
FY14-15,Community Services,2128,Expense,,127020
FY14-15,Community Services,2128,Expense,,52285
FY14-15,Community Services,2128,Expense,,71062
FY14-15,Community Services,2128,Expense,,172633
FY14-15,Community Services,2128,Expense,,1500
FY14-15,Community Services,2128,Expense,,11000
FY14-15,Community Services,2128,Expense,,4515
FY14-15,Community Services,2128,Expense,,7000
FY14-15,Community Services,2128,Expense,,210821
FY14-15,Community Services,2128,Expense,,2806
FY14-15,Community Services,2128,Expense,,1500
FY14-15,Community Services,2128,Expense,,2500
FY14-15,Community Services,2128,Expense,,7200
FY14-15,Community Services,2128,Expense,,108563
FY14-15,Community Services,2128,Expense,,61664
FY14-15,Community Services,2128,Expense,,149804
FY14-15,Community Services,1010,Expense,,22429
FY14-15,Community Services,1010,Expense,,1282
FY14-15,Community Services,1010,Expense,,1282
FY14-15,Community Services,1010,Expense,,12816
FY14-15,Community Services,1010,Expense,,3542
FY14-15,Community Services,1010,Expense,,354
FY14-15,Community Services,1010,Expense,,6198
FY14-15,Community Services,1010,Expense,,354
FY14-15,Community Services,1010,Expense,,476
FY14-15,Community Services,1010,Expense,,4760
FY14-15,Community Services,1010,Expense,,8330
FY14-15,Community Services,1010,Expense,,476
FY14-15,Community Services,1010,Expense,,6470
FY14-15,Community Services,1010,Expense,,647
FY14-15,Community Services,1010,Expense,,647
FY14-15,Community Services,1010,Expense,,11322
FY14-15,Community Services,1010,Expense,,1289
FY14-15,Community Services,1010,Expense,,750
FY14-15,Community Services,1010,Expense,,1880
FY14-15,Community Services,1010,Expense,,600
FY14-15,Community Services,1010,Expense,,500
FY14-15,Community Services,1010,Expense,,5200
FY14-15,Community Services,1010,Expense,,380
FY14-15,Community Services,1010,Expense,,500
FY14-15,Community Services,1010,Expense,,1000
FY14-15,Community Services,1010,Expense,,3770
FY14-15,Community Services,1010,Expense,,1380
FY14-15,Community Services,1010,Expense,,5000
FY14-15,Community Services,1010,Expense,,2400
FY14-15,Community Services,1010,Expense,,2400
FY14-15,Community Services,1010,Expense,,520
FY14-15,Community Services,1010,Expense,,2920
FY14-15,Community Services,2120,Expense,,27605
FY14-15,Community Services,2120,Expense,,26274
FY14-15,Community Services,2120,Expense,,7260
FY14-15,Community Services,2120,Expense,,7628
FY14-15,Community Services,2120,Expense,,10253
FY14-15,Community Services,2120,Expense,,9758
FY14-15,Community Services,2120,Expense,,13934
FY14-15,Community Services,2120,Expense,,13263
FY14-15,Community Services,2120,Expense,,666
FY14-15,Community Services,2120,Expense,,7510
FY14-15,Community Services,2120,Expense,,185389
FY14-15,Community Services,2120,Expense,,22136
FY14-15,Community Services,2120,Expense,,120
FY14-15,Community Services,2120,Expense,,80
FY14-15,Community Services,2120,Expense,,157
FY14-15,Community Services,2120,Expense,,10452
FY14-15,Community Services,2120,Expense,,3100
FY14-15,Community Services,2120,Expense,,1200
FY14-15,Community Services,2120,Expense,,86
FY14-15,Community Services,2120,Expense,,-17070
FY14-15,Community Services,2120,Expense,,4336
FY14-15,Community Services,2120,Expense,,4556
FY14-15,Community Services,2120,Expense,,11509
FY14-15,Community Services,2120,Expense,,12092
FY14-15,Community Services,2160,Expense,,29824
FY14-15,Community Services,2160,Expense,,2312
FY14-15,Community Services,2160,Expense,,1118
FY14-15,Community Services,2160,Expense,,2620
FY14-15,Community Services,2160,Expense,,1460
FY14-15,Community Services,2160,Expense,,275
FY14-15,Community Services,2160,Expense,,1200
FY14-15,Community Services,2160,Expense,,820
FY14-15,Community Services,2160,Expense,,390
FY14-15,Community Services,2160,Expense,,2000
FY14-15,Community Services,2160,Expense,,10236
FY14-15,Community Services,2213,Expense,,190540
FY14-15,Community Services,2213,Expense,,42651
FY14-15,Community Services,2213,Expense,,57326
FY14-15,Community Services,2213,Expense,,79928
FY14-15,Community Services,2213,Expense,,2244
FY14-15,Community Services,2213,Expense,,-3184
FY14-15,Community Services,2213,Expense,,1670
FY14-15,Community Services,2213,Expense,,3000
FY14-15,Community Services,2213,Expense,,3484
FY14-15,Community Services,2213,Expense,,800
FY14-15,Community Services,2213,Expense,,438984
FY14-15,Community Services,2213,Expense,,1344
FY14-15,Community Services,2213,Expense,,202000
FY14-15,Community Services,2213,Expense,,100
FY14-15,Community Services,2213,Expense,,600
FY14-15,Community Services,2213,Expense,,100
FY14-15,Community Services,2213,Expense,,1000
FY14-15,Community Services,2213,Expense,,1000
FY14-15,Community Services,2213,Expense,,484
FY14-15,Community Services,2213,Expense,,7652
FY14-15,Community Services,2213,Expense,,14010
FY14-15,Community Services,2213,Expense,,32914
FY14-15,Community Services,2213,Expense,,80031
FY14-15,Community Services,2213,Expense,,-10067
FY14-15,Community Services,1010,Expense,,85143
FY14-15,Community Services,1010,Expense,,88939
FY14-15,Community Services,1010,Expense,,123564
FY14-15,Community Services,1010,Expense,,85143
FY14-15,Community Services,1010,Expense,,49686
FY14-15,Community Services,1010,Expense,,85143
FY14-15,Community Services,1010,Expense,,4945
FY14-15,Community Services,1010,Expense,,4020
FY14-15,Community Services,1010,Expense,,3489
FY14-15,Community Services,1010,Expense,,2436
FY14-15,Community Services,1010,Expense,,23528
FY14-15,Community Services,1010,Expense,,34143
FY14-15,Community Services,1010,Expense,,22061
FY14-15,Community Services,1010,Expense,,23528
FY14-15,Community Services,1010,Expense,,23528
FY14-15,Community Services,1010,Expense,,31623
FY14-15,Community Services,1010,Expense,,45893
FY14-15,Community Services,1010,Expense,,31623
FY14-15,Community Services,1010,Expense,,29651
FY14-15,Community Services,1010,Expense,,31623
FY14-15,Community Services,1010,Expense,,62374
FY14-15,Community Services,1010,Expense,,40806
FY14-15,Community Services,1010,Expense,,42979
FY14-15,Community Services,1010,Expense,,42979
FY14-15,Community Services,1010,Expense,,42979
FY14-15,Community Services,1010,Expense,,3851
FY14-15,Community Services,1010,Expense,,565
FY14-15,Community Services,1010,Expense,,1863
FY14-15,Community Services,1010,Expense,,12700
FY14-15,Community Services,1010,Expense,,3230
FY14-15,Community Services,1010,Expense,,9210
FY14-15,Community Services,1010,Expense,,12480
FY14-15,Community Services,1010,Expense,,12790
FY14-15,Community Services,1010,Expense,,3740
FY14-15,Community Services,1010,Expense,,4160
FY14-15,Community Services,1010,Expense,,4220
FY14-15,Community Services,1010,Expense,,3960
FY14-15,Community Services,1010,Expense,,4120
FY14-15,Community Services,1010,Expense,,3000
FY14-15,Community Services,1010,Expense,,2500
FY14-15,Community Services,1010,Expense,,3000
FY14-15,Community Services,1010,Expense,,590
FY14-15,Community Services,1010,Expense,,3000
FY14-15,Community Services,1010,Expense,,410
FY14-15,Community Services,1010,Expense,,410
FY14-15,Community Services,1010,Expense,,410
FY14-15,Community Services,1010,Expense,,410
FY14-15,Community Services,1010,Expense,,440
FY14-15,Community Services,1010,Expense,,1710
FY14-15,Community Services,1010,Expense,,1710
FY14-15,Community Services,1010,Expense,,1710
FY14-15,Community Services,1010,Expense,,1710
FY14-15,Community Services,1010,Expense,,100000
FY14-15,Community Services,1010,Expense,,590
FY14-15,Community Services,1010,Expense,,3140
FY14-15,Community Services,1010,Expense,,3150
FY14-15,Community Services,1010,Expense,,3140
FY14-15,Community Services,1010,Expense,,3150
FY14-15,Community Services,1010,Expense,,500
FY14-15,Community Services,1010,Expense,,500
FY14-15,Community Services,1010,Expense,,41420
FY14-15,Community Services,1010,Expense,,500
FY14-15,Community Services,1010,Expense,,500
FY14-15,Community Services,1010,Expense,,8700
FY14-15,Community Services,1010,Expense,,31130
FY14-15,Community Services,1010,Expense,,6780
FY14-15,Community Services,1010,Expense,,175296
FY14-15,Community Services,1010,Expense,,12480
FY14-15,Community Services,1010,Expense,,2230
FY14-15,Community Services,1010,Expense,,2230
FY14-15,Community Services,1010,Expense,,2230
FY14-15,Community Services,1010,Expense,,339
FY14-15,Community Services,1010,Expense,,7000
FY14-15,Community Services,1010,Expense,,79680
FY14-15,Community Services,1010,Expense,,720
FY14-15,Community Services,1010,Expense,,450
FY14-15,Community Services,1010,Expense,,720
FY14-15,Community Services,1010,Expense,,720
FY14-15,Community Services,1010,Expense,,36720
FY14-15,Community Services,1010,Expense,,2481
FY14-15,Community Services,1010,Expense,,550
FY14-15,Community Services,1010,Expense,,550
FY14-15,Community Services,1010,Expense,,550
FY14-15,Community Services,1010,Expense,,550
FY14-15,Community Services,1010,Expense,,620
FY14-15,Community Services,1010,Expense,,620
FY14-15,Community Services,1010,Expense,,620
FY14-15,Community Services,1010,Expense,,620
FY14-15,Community Services,1010,Expense,,130
FY14-15,Community Services,1010,Expense,,130
FY14-15,Community Services,1010,Expense,,130
FY14-15,Community Services,1010,Expense,,130
FY14-15,Community Services,1010,Expense,,703241
FY14-15,Community Services,1010,Expense,,2000
FY14-15,Community Services,1010,Expense,,3350
FY14-15,Community Services,1010,Expense,,3350
FY14-15,Community Services,1010,Expense,,3350
FY14-15,Community Services,1010,Expense,,1350
FY14-15,Community Services,1010,Expense,,36528
FY14-15,Community Services,1010,Expense,,64082
FY14-15,Community Services,1010,Expense,,16961
FY14-15,Community Services,1010,Expense,,4090
FY14-15,Community Services,1010,Expense,,10093
FY14-15,Community Services,1010,Expense,,17708
FY14-15,Community Services,1010,Expense,,4686
FY14-15,Community Services,1010,Expense,,13567
FY14-15,Community Services,1010,Expense,,6299
FY14-15,Community Services,1010,Expense,,23801
FY14-15,Community Services,1010,Expense,,18438
FY14-15,Community Services,1010,Expense,,8561
FY14-15,Community Services,1010,Expense,,32348
FY14-15,Community Services,1010,Expense,,-462
FY14-15,Community Services,1010,Expense,,650
FY14-15,Community Services,1010,Expense,,2330
FY14-15,Community Services,1010,Expense,,1362
FY14-15,Community Services,1010,Expense,,2400
FY14-15,Community Services,1010,Expense,,1600
FY14-15,Community Services,1010,Expense,,500
FY14-15,Community Services,1010,Expense,,500
FY14-15,Community Services,1010,Expense,,370
FY14-15,Community Services,1010,Expense,,2870
FY14-15,Community Services,1010,Expense,,1440
FY14-15,Community Services,1010,Expense,,19440
FY14-15,Community Services,2114,Expense,,24351
FY14-15,Community Services,2114,Expense,,38292
FY14-15,Community Services,2114,Expense,,763776
FY14-15,Community Services,2114,Expense,,6729
FY14-15,Community Services,2114,Expense,,6443
FY14-15,Community Services,2114,Expense,,9044
FY14-15,Community Services,2114,Expense,,8660
FY14-15,Community Services,2114,Expense,,12292
FY14-15,Community Services,2114,Expense,,55146
FY14-15,Community Services,2114,Expense,,48283
FY14-15,Community Services,2114,Expense,,1000
FY14-15,Community Services,2114,Expense,,900
FY14-15,Community Services,2114,Expense,,1284
FY14-15,Community Services,2114,Expense,,610
FY14-15,Community Services,2114,Expense,,806
FY14-15,Community Services,2114,Expense,,2140
FY14-15,Community Services,2114,Expense,,1500
FY14-15,Community Services,2114,Expense,,1000
FY14-15,Community Services,2114,Expense,,11600
FY14-15,Community Services,2114,Expense,,277481
FY14-15,Community Services,2195,Expense,,3205
FY14-15,Community Services,2195,Expense,,37410
FY14-15,Community Services,2195,Expense,,885
FY14-15,Community Services,2195,Expense,,10338
FY14-15,Community Services,2195,Expense,,1190
FY14-15,Community Services,2195,Expense,,13895
FY14-15,Community Services,2195,Expense,,1617
FY14-15,Community Services,2195,Expense,,18885
FY14-15,Community Services,2195,Expense,,4100
FY14-15,Community Services,2195,Expense,,600
FY14-15,Community Services,2195,Expense,,700
FY14-15,Community Services,2195,Expense,,700
FY14-15,Community Services,2195,Expense,,1500
FY14-15,Community Services,2195,Expense,,200
FY14-15,Community Services,2195,Expense,,4500
FY14-15,Community Services,2195,Expense,,200
FY14-15,Community Services,2195,Expense,,1000
FY14-15,Community Services,2195,Expense,,1500
FY14-15,Community Services,2195,Expense,,157
FY14-15,Community Services,2195,Expense,,1500
FY14-15,Community Services,2195,Expense,,4100
FY14-15,Community Services,2195,Expense,,6174
FY14-15,Community Services,2195,Expense,,16387
FY14-15,Community Services,1010,Expense,,241524
FY14-15,Community Services,1010,Expense,,4259
FY14-15,Community Services,1010,Expense,,14723
FY14-15,Community Services,1010,Expense,,41369
FY14-15,Community Services,1010,Expense,,825
FY14-15,Community Services,1010,Expense,,1177
FY14-15,Community Services,1010,Expense,,66739
FY14-15,Community Services,1010,Expense,,4068
FY14-15,Community Services,1010,Expense,,11431
