budget_year,department,account_type,fund_code,account_category,amount
FY18-19,Planning & Building,Expense,2415,Allowances & Premiums,2239.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2241.0
FY18-19,Finance,Expense,1010,Travel & Education,2250.0
FY18-19,Finance,Expense,1010,Travel & Education,2250.0
FY18-19,Fire,Expense,1010,Travel & Education,2250.0
FY18-19,Fire,Expense,1010,Travel & Education,2250.0
FY18-19,Economic & Workforce Development,Expense,1710,Contract Services,2250.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2251.0
FY18-19,Public Works,Expense,4400,Internal Services & Work Orders,2252.0
FY18-19,Public Works,Expense,5321,Internal Services & Work Orders,2256.0
FY18-19,Finance,Expense,4200,Internal Services & Work Orders,2257.0
FY18-19,Police,Expense,1010,Civilian Overtime,2260.0
FY18-19,Transportation,Expense,2230,Civilian Overtime,2260.0
FY18-19,Human Services,Expense,7760,Services & Supplies,2260.0
FY18-19,City Council,Expense,1010,Travel & Education,2260.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,2262.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2267.0
FY18-19,Public Works,Expense,3100,Services & Supplies,2300.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2270.0
FY18-19,Human Services,Expense,2120,Civilian Retirement,2270.0
FY18-19,Finance,Expense,2211,Internal Services & Work Orders,2273.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2273.0
FY18-19,Public Works,Expense,1710,Allowances & Premiums,2274.0
FY18-19,Public Works,Expense,3100,Allowances & Premiums,2274.0
FY18-19,Public Works,Expense,4400,Internal Services & Work Orders,2275.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,2276.0
FY18-19,Economic & Workforce Development,Expense,1010,Internal Services & Work Orders,2277.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Fringe Benefits,2277.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2280.0
FY18-19,Fire,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,2280.0
FY18-19,City Administrator,Expense,5671,Internal Services & Work Orders,2283.0
FY18-19,Human Services,Expense,2120,Services & Supplies,2285.0
FY18-19,Housing & Community Development,Expense,1610,Overhead Allocations,2285.0
FY18-19,Finance,Expense,1010,Civilian Salaries,12280.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2287.0
FY18-19,Human Resources Management,Expense,7130,Internal Services & Work Orders,2289.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Salaries,2289.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,2290.0
FY18-19,Public Works,Expense,7760,Services & Supplies,2292.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,2297.0
FY18-19,Fire,Expense,1010,Services & Supplies,2300.0
FY18-19,City Clerk,Expense,1760,Contract Services,9161.0
FY18-19,Public Works,Expense,1710,Services & Supplies,2300.0
FY18-19,Public Works,Expense,1720,Services & Supplies,2300.0
FY18-19,Public Works,Expense,2310,Services & Supplies,2300.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2304.0
FY18-19,Human Resources Management,Expense,1610,Internal Services & Work Orders,2305.0
FY18-19,Human Resources Management,Expense,1010,Services & Supplies,2310.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2310.0
FY18-19,Fire,Expense,1010,Services & Supplies,2310.0
FY18-19,Transportation,Expense,7760,Services & Supplies,2310.0
FY18-19,Information Technology,Expense,1010,Internal Services & Work Orders,2310.0
FY18-19,Information Technology,Expense,1010,Internal Services & Work Orders,2310.0
FY18-19,Information Technology,Expense,4200,Internal Services & Work Orders,2310.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,2318.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,2319.0
FY18-19,City Clerk,Expense,1010,Services & Supplies,2320.0
FY18-19,City Clerk,Expense,1010,Services & Supplies,2320.0
FY18-19,Police Commission,Expense,1010,Services & Supplies,2320.0
FY18-19,Economic & Workforce Development,Expense,1610,Internal Services & Work Orders,2324.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2326.0
FY18-19,Human Resources Management,Expense,1010,Internal Services & Work Orders,2327.0
FY18-19,Public Works,Expense,3100,Internal Services & Work Orders,2327.0
FY18-19,Public Works,Expense,4450,Internal Services & Work Orders,2327.0
FY18-19,Police,Expense,2995,Capital Acquistions,10000.0
FY18-19,Economic & Workforce Development,Expense,1010,Internal Services & Work Orders,2327.0
FY18-19,Finance,Expense,1610,Internal Services & Work Orders,2328.0
FY18-19,Housing & Community Development,Expense,2108,Internal Services & Work Orders,2330.0
FY18-19,City Council,Expense,1010,Services & Supplies,2330.0
FY18-19,Finance,Expense,1750,Debt Payments,2333.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,2333.0
FY18-19,Transportation,Expense,2211,Allowances & Premiums,2334.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,2336.0
FY18-19,Public Works,Expense,1710,Internal Services & Work Orders,2339.0
FY18-19,Transportation,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Mayor,Expense,1010,Allowances & Premiums,2340.0
FY18-19,City Clerk,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Human Resources Management,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Human Resources Management,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Finance,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Finance,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Public Works,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Public Works,Expense,2230,Allowances & Premiums,2340.0
FY18-19,Public Works,Expense,7760,Allowances & Premiums,2340.0
FY18-19,Transportation,Expense,7760,Allowances & Premiums,2340.0
FY18-19,Parks & Recreation,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Parks & Recreation,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2340.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2340.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2340.0
FY18-19,City Attorney,Expense,1010,Internal Services & Work Orders,2365.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2340.0
FY18-19,Public Ethics Commission,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Human Services,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Human Services,Expense,1010,Allowances & Premiums,2340.0
FY18-19,Human Services,Expense,2252,Allowances & Premiums,2340.0
FY18-19,Human Services,Expense,2128,Allowances & Premiums,2340.0
FY18-19,Planning & Building,Expense,2415,Allowances & Premiums,2340.0
FY18-19,Planning & Building,Expense,2415,Allowances & Premiums,2340.0
FY18-19,Planning & Building,Expense,2415,Allowances & Premiums,2340.0
FY18-19,Planning & Building,Expense,2415,Allowances & Premiums,2340.0
FY18-19,Planning & Building,Expense,2415,Allowances & Premiums,2340.0
FY18-19,City Attorney,Expense,2415,Internal Services & Work Orders,2457.0
FY18-19,Planning & Building,Expense,2415,Allowances & Premiums,2340.0
FY18-19,Planning & Building,Expense,2415,Allowances & Premiums,2340.0
FY18-19,Planning & Building,Expense,2415,Allowances & Premiums,2340.0
FY18-19,Planning & Building,Expense,2415,Allowances & Premiums,2340.0
FY18-19,City Attorney,Expense,5643,Civilian Retirement,2343.0
FY18-19,City Clerk,Expense,1610,Misc. Personnel Adjustments,2350.0
FY18-19,Human Services,Expense,1010,Civilian Retirement,2350.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2358.0
FY18-19,Human Services,Expense,2213,Civilian Retirement,2362.0
FY18-19,Human Services,Expense,1010,Services & Supplies,2362.0
FY18-19,Public Works,Expense,2310,Civilian Retirement,2363.0
FY18-19,Transportation,Expense,2211,Internal Services & Work Orders,2365.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2369.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2369.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2369.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2369.0
FY18-19,Transportation,Expense,2415,Internal Services & Work Orders,2370.0
FY18-19,Public Works,Expense,3100,Overhead Allocations,2372.0
FY18-19,Transportation,Expense,3100,Overhead Allocations,2374.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2375.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2375.0
FY18-19,Fire,Expense,3100,Internal Services & Work Orders,2375.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,2378.0
FY18-19,Transportation,Expense,2211,Overhead Allocations,2380.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,2383.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2385.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2385.0
FY18-19,Public Works,Expense,1710,Services & Supplies,2385.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2386.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2387.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,2387.0
FY18-19,Public Works,Expense,5321,Overhead Allocations,2389.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Retirement,2389.0
FY18-19,Economic & Workforce Development,Expense,1710,Overhead Allocations,2391.0
FY18-19,Economic & Workforce Development,Expense,1720,Overhead Allocations,2391.0
FY18-19,Public Works,Expense,3100,Internal Services & Work Orders,2392.0
FY18-19,Public Works,Expense,3100,Internal Services & Work Orders,2392.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2397.0
FY18-19,Housing & Community Development,Expense,1610,Overhead Allocations,2398.0
FY18-19,Public Works,Expense,1720,Civilian Retirement,2399.0
FY18-19,City Administrator,Expense,1010,Travel & Education,2400.0
FY18-19,City Administrator,Expense,1010,Travel & Education,2400.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2400.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2400.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2400.0
FY18-19,City Attorney,Expense,1010,Allowances & Premiums,13412.0
FY18-19,Police,Expense,2252,Allowances & Premiums,2400.0
FY18-19,Planning & Building,Expense,2415,Services & Supplies,2400.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,2417.0
FY18-19,Economic & Workforce Development,Expense,1010,Services & Supplies,2400.0
FY18-19,Economic & Workforce Development,Expense,1010,Services & Supplies,2400.0
FY18-19,Economic & Workforce Development,Expense,1010,Travel & Education,2400.0
FY18-19,City Attorney,Expense,7760,Internal Services & Work Orders,2401.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,2401.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,2401.0
FY18-19,Economic & Workforce Development,Expense,2195,Civilian Salaries,2405.0
FY18-19,Transportation,Expense,2216,Allowances & Premiums,2406.0
FY18-19,Economic & Workforce Development,Expense,1010,Allowances & Premiums,2409.0
FY18-19,Economic & Workforce Development,Expense,5643,Allowances & Premiums,2409.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,2411.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,2412.0
FY18-19,Human Services,Expense,7760,Internal Services & Work Orders,2417.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,2418.0
FY18-19,Information Technology,Expense,7760,Internal Services & Work Orders,2419.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,2421.0
FY18-19,Parks & Recreation,Expense,3200,Internal Services & Work Orders,2423.0
FY18-19,City Clerk,Expense,1010,Internal Services & Work Orders,2424.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,2426.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2426.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,2426.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2427.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,2428.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2429.0
FY18-19,City Administrator,Expense,1010,Services & Supplies,2430.0
FY18-19,Housing & Community Development,Expense,1870,Internal Services & Work Orders,2432.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2433.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,2433.0
FY18-19,Human Services,Expense,2128,Allowances & Premiums,2433.0
FY18-19,Human Services,Expense,2128,Internal Services & Work Orders,2433.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,2438.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2438.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2438.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,2438.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,2438.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,2438.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2438.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2438.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,2438.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,2438.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,2438.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,2438.0
FY18-19,City Clerk,Expense,1760,Civilian Fringe Benefits,14915.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,2438.0
FY18-19,City Clerk,Expense,1010,Services & Supplies,2440.0
FY18-19,Fire,Expense,1010,Services & Supplies,2440.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Fringe Benefits,2441.0
FY18-19,City Clerk,Expense,1610,Civilian Retirement,2445.0
FY18-19,Public Works,Expense,1720,Internal Services & Work Orders,2445.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,2449.0
FY18-19,Finance,Expense,1870,Civilian Salaries,2451.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2451.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,2451.0
FY18-19,City Attorney,Expense,3100,Allowances & Premiums,2453.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,2455.0
FY18-19,Transportation,Expense,2211,Services & Supplies,2460.0
FY18-19,Transportation,Expense,2215,Services & Supplies,2460.0
FY18-19,City Council,Expense,1010,Services & Supplies,2460.0
FY18-19,Public Works,Expense,7760,Civilian Retirement,2465.0
FY18-19,Human Services,Expense,2128,Civilian Fringe Benefits,2466.0
FY18-19,Human Services,Expense,2252,Civilian Fringe Benefits,2466.0
FY18-19,City Attorney,Expense,7760,Civilian Salaries,2468.0
FY18-19,City Attorney,Expense,7760,Civilian Salaries,2468.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2468.0
FY18-19,Human Services,Expense,2128,Travel & Education,2469.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2470.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2470.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2470.0
FY18-19,City Clerk,Expense,1760,Internal Services & Work Orders,2473.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Retirement,2476.0
FY18-19,Human Resources Management,Expense,1010,Services & Supplies,2480.0
FY18-19,Fire,Expense,1010,Services & Supplies,2480.0
FY18-19,Human Resources Management,Expense,1610,Civilian Salaries,2481.0
FY18-19,Human Services,Expense,1010,Travel & Education,2481.0
FY18-19,Fire,Expense,1010,Allowances & Premiums,2482.0
FY18-19,City Administrator,Expense,1010,Internal Services & Work Orders,2484.0
FY18-19,Finance,Expense,7100,Civilian Fringe Benefits,2485.0
FY18-19,City Clerk,Expense,1760,Civilian Fringe Benefits,2486.0
FY18-19,Information Technology,Expense,3100,Civilian Salaries,2487.0
FY18-19,Economic & Workforce Development,Expense,1010,Internal Services & Work Orders,2488.0
FY18-19,Finance,Expense,4500,Civilian Overtime,2490.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2490.0
FY18-19,Finance,Expense,4550,Internal Services & Work Orders,2491.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Retirement,2493.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2494.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2494.0
