Fiscal Year,Account Type,Department,Division,ORG_NAME,Org Description,Fund Code,Fund Description,Account Category,Account Code,Account Description,Amount
FY18,Expense,Attorney's Office,Attorney,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,8510,Postage,2450
FY18,Expense,Attorney's Office,Attorney,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,9430,Buildings Rentals or Lease-Facility Mgmt,77899
FY18,Expense,Attorney's Office,Attorney,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,9450,311 Call Center Services,775
FY18,Expense,Attorney's Office,Attorney,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,9470,Employee Parking,30231
FY18,Expense,Attorney's Office,Attorney,Administration,1000 - Administration,1010,General Fund Operating,Other Services and Charges,9480,Computer Services-from IT,72663
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Supplies,7520,Supplies,18000
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Supplies,7910,Subscriptions and Publications,250
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Capital Outlays,9800,Furniture,2000
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Personal Services,7020,Full Time Employees,445338
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Personal Services,7105,Employers FICA,34068
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,74004
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,56068
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,109509
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,623
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Other Services and Charges,8010,Contractual Services,12000
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Other Services and Charges,8240,Fees,500
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Other Services and Charges,8510,Postage,500
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Other Services and Charges,9100,Professional Development,4000
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Other Services and Charges,9110,Other Travel & Training,3000
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Other Services and Charges,9130,Local Business Expense,500
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Other Services and Charges,9150,Memberships,2000
FY18,Expense,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Other Services and Charges,9410,Equipment Rentals or Lease,2000
FY18,Revenue,Attorney's Office,Attorney,Civil Litigation,2000 - Civil Litigation,1010,General Fund Operating,Charges for Services,6260,Service Fees-General,4500
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Supplies,7520,Supplies,20000
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Personal Services,7020,Full Time Employees,620144
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Personal Services,7105,Employers FICA,47441
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,74004
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,78076
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,152494
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,868
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Other Services and Charges,8010,Contractual Services,35000
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Other Services and Charges,8505,Employee Phone Reimbursement,435
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Other Services and Charges,8510,Postage,200
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Other Services and Charges,9100,Professional Development,4000
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Other Services and Charges,9110,Other Travel & Training,2600
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Other Services and Charges,9150,Memberships,2300
FY18,Expense,Attorney's Office,Attorney,Municipal Affairs,3000 - Municipal Affairs,1010,General Fund Operating,Other Services and Charges,9410,Equipment Rentals or Lease,2500
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Supplies,7520,Supplies,12000
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Personal Services,7020,Full Time Employees,399351
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Personal Services,7105,Employers FICA,30550
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Personal Services,7110,Hospitalization Insurance,61670
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Personal Services,7115,Retiree Health Care-OPEB,50187
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Personal Services,7120,Retirement Fund Contribution,98022
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Personal Services,7135,Unemployment Compensation,558
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Other Services and Charges,8010,Contractual Services,5000
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Other Services and Charges,8240,Fees,4500
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Other Services and Charges,8260,Police Witness Fees,3000
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Other Services and Charges,8510,Postage,975
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Other Services and Charges,9100,Professional Development,1000
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Other Services and Charges,9150,Memberships,1000
FY18,Expense,Attorney's Office,Attorney,Ordinance Enforcement,4000 - Ordinance Enforcement,1010,General Fund Operating,Other Services and Charges,9410,Equipment Rentals or Lease,1800
FY18,Expense,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Supplies,7520,Supplies,800
FY18,Expense,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Capital Outlays,9760,Equipment,500
FY18,Expense,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Other Financing,9952,Operating Transfers-A87 Cost,5238
FY18,Expense,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Other Financing,9955,Operating Trans-Misc,925
FY18,Expense,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Other Services and Charges,9180,Water,800
FY18,Expense,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Other Services and Charges,9190,Refuse Collection Charges,800
FY18,Expense,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Other Services and Charges,9340,Maintenance Service,250
FY18,Revenue,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Charges for Services,6260,Service Fees-General,562
FY18,Revenue,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Charges for Services,6361,Cemeteries Foundations,276
FY18,Revenue,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Charges for Services,6363,Cemeteries Burials,4531
FY18,Revenue,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Charges for Services,6421,Sales-General,796
FY18,Revenue,Community Services,Cemetery,Fulton,3520 - Fulton,5020,Cemetery Operating,Other Financing Sources,6993,Operating Transfers-Capital Projects,500
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Supplies,7520,Supplies,1850
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Capital Outlays,9760,Equipment,1000
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Other Financing,9952,Operating Transfers-A87 Cost,10476
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Other Financing,9955,Operating Trans-Misc,6163
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Personal Services,7055,Time & One-half,2500
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Personal Services,7105,Employers FICA,191
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Personal Services,7135,Unemployment Compensation,4
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Other Services and Charges,8010,Contractual Services,1000
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Other Services and Charges,8505,Employee Phone Reimbursement,50
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Other Services and Charges,9180,Water,6000
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Other Services and Charges,9190,Refuse Collection Charges,1800
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Other Services and Charges,9200,Electricity,648
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Other Services and Charges,9210,Natural Gas,1500
FY18,Expense,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Other Services and Charges,9340,Maintenance Service,500
FY18,Revenue,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Charges for Services,6260,Service Fees-General,2834
FY18,Revenue,Community Services,Cemetery,Oakhill,3550 - Oakhill,5020,Cemetery Operating,Charges for Services,6361,Cemeteries Foundations,4439
