AccountType,FiscalYear,FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Account Description,Budget
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53890022,OTHER SUPPLIES,7920
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51010019,EMPLOYEE INCENTIVE,286267
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52000004,BUDGET-CONTINGENCY,5054
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52340013,NONTARGET REPAIR LABOR,10133
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52340034,OTHER REPAIRS AND MAINTENANCE,228
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53040013,REPAIR & MAINTENANCE PARTS,485
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53040019,NONTARGET REPAIR PARTS,1690
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51010007,OVERTIME WAGES,43880
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52010025,BOTTLED GAS,500
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52130001,MEMBERSHIPS,2100
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52340016,MACHINERY AND EQUIPMENT MTCE,28200
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52400007,OTHER EQUIPMENT RENTAL,9657
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52890001,OTHER SERVICES AND CHARGES,36589
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53040025,SMALL TOOLS & MINOR EQUIP,2500
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53160010,FINGERPRINT SUPPLIES,6000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53890004,CLOTHING & OTHER,1950
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53890022,OTHER SUPPLIES,52000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,51010019,EMPLOYEE INCENTIVE,53232
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52000004,BUDGET-CONTINGENCY,825
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52340013,NONTARGET REPAIR LABOR,1655
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52340034,OTHER REPAIRS AND MAINTENANCE,2
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53040013,REPAIR & MAINTENANCE PARTS,5
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53040019,NONTARGET REPAIR PARTS,276
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010007,OVERTIME WAGES,252881
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,51010019,EMPLOYEE INCENTIVE,145807
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52000004,BUDGET-CONTINGENCY,3747
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52340013,NONTARGET REPAIR LABOR,3723
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52340034,OTHER REPAIRS AND MAINTENANCE,5
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53040013,REPAIR & MAINTENANCE PARTS,11
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53040019,NONTARGET REPAIR PARTS,620
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,51010007,OVERTIME WAGES,9499
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,52890001,OTHER SERVICES AND CHARGES,12794
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,53010001,OFFICE SUPPLIES,3000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,53890004,CLOTHING & OTHER,5000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,53890022,OTHER SUPPLIES,35910
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,51010019,EMPLOYEE INCENTIVE,18399
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,52000004,BUDGET-CONTINGENCY,825
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,52340013,NONTARGET REPAIR LABOR,1655
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,52340034,OTHER REPAIRS AND MAINTENANCE,2
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,53040013,REPAIR & MAINTENANCE PARTS,5
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200841,POLICE TRAINING,42008,Police Public Safety Support,53040019,NONTARGET REPAIR PARTS,276
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51010007,OVERTIME WAGES,1999
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,59010052,TRANSFER TO EMERGENCY MMGT-911,3255062
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51010004,PART TIME & TEMPORARY WAGES,55489
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51010007,OVERTIME WAGES,192562
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52010028,MISCELLANEOUS SRVCS CONTRACTS,8448
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52070004,"WATER, SEWER & REFUSE",4800
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52070007,NATURAL GAS,5000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52070010,TELEPHONE,4400
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52340016,MACHINERY AND EQUIPMENT MTCE,44848
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52340019,BUILDING MAINTENANCE,4338
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52400007,OTHER EQUIPMENT RENTAL,38627
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52890001,OTHER SERVICES AND CHARGES,55784
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,53010001,OFFICE SUPPLIES,25000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,53010007,COMPUTER SUPPLIES,750
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,53010016,NON-CAPITAL FURNITURE & FIXTUR,5000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,53040013,REPAIR & MAINTENANCE PARTS,4965
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,53040025,SMALL TOOLS & MINOR EQUIP,3326
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,53890022,OTHER SUPPLIES,15546
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51010019,EMPLOYEE INCENTIVE,14250
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52000004,BUDGET-CONTINGENCY,1891
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52340034,OTHER REPAIRS AND MAINTENANCE,161
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,53040013,REPAIR & MAINTENANCE PARTS,341
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51010007,OVERTIME WAGES,11305
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,52010001,MANAGEMENT CONTRACT,2983665
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51010019,EMPLOYEE INCENTIVE,5220
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,52000004,BUDGET-CONTINGENCY,2521
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51010007,OVERTIME WAGES,2772
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,52890001,OTHER SERVICES AND CHARGES,61568
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,53010007,COMPUTER SUPPLIES,750
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,53040025,SMALL TOOLS & MINOR EQUIP,3326
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,53890022,OTHER SUPPLIES,5546
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51010019,EMPLOYEE INCENTIVE,1425
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,52000004,BUDGET-CONTINGENCY,344
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,52340013,NONTARGET REPAIR LABOR,690
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,52340034,OTHER REPAIRS AND MAINTENANCE,1
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,53040013,REPAIR & MAINTENANCE PARTS,2
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,53040019,NONTARGET REPAIR PARTS,114
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52890001,OTHER SERVICES AND CHARGES,25000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,53010001,OFFICE SUPPLIES,18000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4500401,FIRE DISPATCH,45004,Support Services,51010007,OVERTIME WAGES,8152
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,51130007,TOOL ALLOWANCE,3600
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,4500402,FIRE MAINTENANCE SERVICES,45004,Support Services,52340034,OTHER REPAIRS AND MAINTENANCE,12000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,51130004,CAR ALLOWANCE,9031
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,51130010,MILEAGE REIMBURSEMENT,1140
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,52130001,MEMBERSHIPS,3443
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,52280019,CHARGEBACK-VEHICLE MAINTENANCE,1277
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,52280022,CHARGEBACK FUEL,768
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,52340016,MACHINERY AND EQUIPMENT MTCE,3238
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,52890001,OTHER SERVICES AND CHARGES,28526
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,53010001,OFFICE SUPPLIES,3434
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,53010007,COMPUTER SUPPLIES,900
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,53010013,NON-CAPITAL OFFICE MACHINES,1050
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,53010016,NON-CAPITAL FURNITURE & FIXTUR,575
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,53040031,OTHER EQUIPMENT,300
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,53100001,EDUCATIONAL & TRAINING,1000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,53890004,CLOTHING & OTHER,300
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500101,PARKS EXECUTIVE LEADERSHIP,55001,Parks Administration,53890022,OTHER SUPPLIES,1052
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,51010004,PART TIME & TEMPORARY WAGES,106203
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,51130010,MILEAGE REIMBURSEMENT,2000
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,51510004,EMPLOYEE PARKING,2668
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52010028,MISCELLANEOUS SRVCS CONTRACTS,36881
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52010040,SECURITY SYSTEMS,5256
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52070001,ELECTRICITY,15760
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52070004,"WATER, SEWER & REFUSE",52062
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52070007,NATURAL GAS,12313
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52070010,TELEPHONE,3411
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52280019,CHARGEBACK-VEHICLE MAINTENANCE,1277
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52280022,CHARGEBACK FUEL,2718
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52340016,MACHINERY AND EQUIPMENT MTCE,804
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52340019,BUILDING MAINTENANCE,200
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,52890001,OTHER SERVICES AND CHARGES,2318
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,53010001,OFFICE SUPPLIES,1500
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,53010007,COMPUTER SUPPLIES,2805
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,53010013,NON-CAPITAL OFFICE MACHINES,210
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,53010016,NON-CAPITAL FURNITURE & FIXTUR,413
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,53040001,JANITOR SUPPLIES,1950
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,53040013,REPAIR & MAINTENANCE PARTS,15750
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,53040025,SMALL TOOLS & MINOR EQUIP,5088
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,53040031,OTHER EQUIPMENT,670
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,53890004,CLOTHING & OTHER,7428
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,53890022,OTHER SUPPLIES,39374
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500309,ATHLETICS,55003,Parks Recreation,59010013,TRANSFER TO OCPPA J STWRT GOLF,346271
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,51010004,PART TIME & TEMPORARY WAGES,372392
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,51010007,OVERTIME WAGES,291
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,51130010,MILEAGE REIMBURSEMENT,1682
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,51510004,EMPLOYEE PARKING,2462
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,52010040,SECURITY SYSTEMS,14260
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,52070001,ELECTRICITY,1259
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,52070004,"WATER, SEWER & REFUSE",173801
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,52070007,NATURAL GAS,16986
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,52070010,TELEPHONE,8560
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,52340016,MACHINERY AND EQUIPMENT MTCE,873
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,52340019,BUILDING MAINTENANCE,150
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,52890001,OTHER SERVICES AND CHARGES,7525
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,53010001,OFFICE SUPPLIES,800
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,53010007,COMPUTER SUPPLIES,880
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,53010013,NON-CAPITAL OFFICE MACHINES,280
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,53010016,NON-CAPITAL FURNITURE & FIXTUR,550
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,53040001,JANITOR SUPPLIES,2331
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,53040013,REPAIR & MAINTENANCE PARTS,47050
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,53040025,SMALL TOOLS & MINOR EQUIP,88
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,53070022,MERCHANDISE FOR RESALE,46388
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500310,AQUATICS,55003,Parks Recreation,53890022,OTHER SUPPLIES,36940
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500311,GENERAL RECREATION,55003,Parks Recreation,51010004,PART TIME & TEMPORARY WAGES,760485
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500311,GENERAL RECREATION,55003,Parks Recreation,51010007,OVERTIME WAGES,6
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500311,GENERAL RECREATION,55003,Parks Recreation,51130010,MILEAGE REIMBURSEMENT,15220
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500311,GENERAL RECREATION,55003,Parks Recreation,51510004,EMPLOYEE PARKING,6298
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500311,GENERAL RECREATION,55003,Parks Recreation,52010028,MISCELLANEOUS SRVCS CONTRACTS,34896
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500311,GENERAL RECREATION,55003,Parks Recreation,52010040,SECURITY SYSTEMS,186873
Expense,fy15-16,1,GENERAL FUND,1,GENERAL OPERATIONS-UASN,5500311,GENERAL RECREATION,55003,Parks Recreation,52070001,ELECTRICITY,343280
